,Unnamed: 0,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
6861,86861,SCROP86862,789,1,1,3,40,37.0,0,1,0
6862,86862,SCROP86863,851,1,0,3,40,34.0,0,1,0
6863,86863,SCROP86864,851,1,0,3,20,36.0,0,2,0
6864,86864,SCROP86865,851,1,1,3,25,27.0,0,1,0
6865,86865,SCROP86866,851,1,1,3,25,39.0,0,1,0
6866,86866,SCROP86867,850,1,1,3,60,39.0,0,1,0
6867,86867,SCROP86868,851,1,1,3,20,35.0,0,2,0
6868,86868,SCROP86869,851,1,1,3,30,38.0,0,2,0
6869,86869,SCROP86870,915,1,0,3,5,33.0,0,2,0
6870,86870,SCROP86871,915,1,0,3,25,34.0,0,2,0
6871,86871,SCROP86872,916,1,0,3,20,28.0,0,3,0
6872,86872,SCROP86873,915,1,0,3,15,28.0,0,1,0
6873,86873,SCROP86874,915,1,0,3,10,39.0,0,3,0
6874,86874,SCROP86875,916,1,0,3,40,41.0,0,2,0
6875,86875,SCROP86876,915,1,1,3,5,7.0,0,1,0
6876,86876,SCROP86877,915,1,1,3,40,,0,2,0
6877,86877,SCROP86878,915,1,1,3,50,39.0,0,2,0
6878,86878,SCROP86879,915,1,1,3,10,,0,2,0
6879,86879,SCROP86880,915,1,1,3,10,12.0,0,2,0
6880,86880,SCROP86881,915,1,1,3,20,20.0,0,1,0
6881,86881,SCROP86882,984,1,0,3,10,29.0,0,1,0
6882,86882,SCROP86883,984,1,0,3,10,34.0,0,2,0
6883,86883,SCROP86884,984,1,0,3,10,40.0,0,2,0
6884,86884,SCROP86885,984,1,0,3,20,12.0,0,3,0
6885,86885,SCROP86886,984,1,0,3,20,35.0,0,2,0
6886,86886,SCROP86887,984,1,0,3,20,40.0,0,2,0
6887,86887,SCROP86888,984,1,0,3,50,35.0,0,2,0
6888,86888,SCROP86889,984,1,0,3,10,38.0,0,2,0
6889,86889,SCROP86890,984,1,0,3,15,35.0,0,1,0
6890,86890,SCROP86891,1056,1,0,3,10,7.0,0,1,0
6891,86891,SCROP86892,1056,1,0,3,15,17.0,0,3,0
6892,86892,SCROP86893,1056,1,0,3,20,28.0,0,3,0
6893,86893,SCROP86894,1056,1,0,3,20,31.0,0,2,0
6894,86894,SCROP86895,1056,1,0,3,30,,0,1,0
6895,86895,SCROP86896,1056,1,0,3,30,38.0,0,3,0
6896,86896,SCROP86897,1056,1,0,3,30,,0,3,0
6897,86897,SCROP86898,1056,1,0,3,40,37.0,0,2,0
6898,86898,SCROP86899,1056,1,0,3,20,40.0,0,2,0
6899,86899,SCROP86900,1056,1,0,3,20,34.0,0,1,0
6900,86900,SCROP86901,1056,1,0,3,40,39.0,0,3,0
6901,86901,SCROP86902,1056,1,1,3,15,7.0,0,2,0
6902,86902,SCROP86903,1056,1,1,3,25,43.0,0,3,0
6903,86903,SCROP86904,1056,1,1,3,25,44.0,0,2,0
6904,86904,SCROP86905,1132,1,0,3,10,,0,1,0
6905,86905,SCROP86906,1132,1,0,3,15,41.0,0,2,0
6906,86906,SCROP86907,1132,1,0,3,10,27.0,0,1,0
6907,86907,SCROP86908,1132,1,0,3,10,35.0,0,2,0
6908,86908,SCROP86909,1132,1,0,3,20,23.0,0,2,0
6909,86909,SCROP86910,1132,1,1,3,20,22.0,0,1,0
6910,86910,SCROP86911,1132,1,1,3,25,16.0,0,2,0
6911,86911,SCROP86912,1132,1,1,3,25,20.0,0,3,0
6912,86912,SCROP86913,1132,1,1,3,30,42.0,0,1,0
6913,86913,SCROP86914,1132,1,1,3,10,,0,2,0
6914,86914,SCROP86915,1132,1,1,3,20,38.0,0,1,0
6915,86915,SCROP86916,1212,1,0,3,10,11.0,0,1,0
6916,86916,SCROP86917,1212,1,0,3,10,40.0,0,2,0
6917,86917,SCROP86918,1212,1,0,3,10,,0,1,0
6918,86918,SCROP86919,1212,1,0,3,20,30.0,0,2,0
6919,86919,SCROP86920,1212,1,0,3,15,43.0,0,2,0
6920,86920,SCROP86921,1212,1,1,3,10,35.0,0,1,0
6921,86921,SCROP86922,1212,1,1,3,20,,0,3,0
6922,86922,SCROP86923,1212,1,1,3,30,31.0,0,2,0
6923,86923,SCROP86924,1212,1,1,3,50,38.0,0,1,0
6924,86924,SCROP86925,1212,1,1,3,10,34.0,0,2,0
6925,86925,SCROP86926,1212,1,1,3,40,43.0,0,2,0
6926,86926,SCROP86927,1212,1,1,3,60,41.0,0,2,0
6927,86927,SCROP86928,1297,1,0,3,5,48.0,0,3,0
6928,86928,SCROP86929,1297,1,0,3,10,28.0,0,2,0
6929,86929,SCROP86930,1297,1,0,3,10,30.0,0,2,0
6930,86930,SCROP86931,1296,1,0,3,25,31.0,0,1,0
6931,86931,SCROP86932,1297,1,0,3,30,40.0,0,1,0
6932,86932,SCROP86933,1297,1,0,3,20,37.0,0,2,0
6933,86933,SCROP86934,1296,1,1,3,15,23.0,0,1,0
6934,86934,SCROP86935,1297,1,1,3,20,45.0,0,2,0
6935,86935,SCROP86936,1296,1,1,3,30,42.0,0,2,0
6936,86936,SCROP86937,1296,1,1,3,30,50.0,0,2,0
6937,86937,SCROP86938,1296,1,1,3,45,38.0,0,2,0
6938,86938,SCROP86939,1385,1,0,3,15,30.0,0,1,0
6939,86939,SCROP86940,1385,1,0,3,20,46.0,0,2,0
6940,86940,SCROP86941,1385,1,0,3,20,48.0,0,2,0
6941,86941,SCROP86942,1385,1,0,3,25,49.0,0,2,0
6942,86942,SCROP86943,1385,1,0,3,40,21.0,0,2,0
6943,86943,SCROP86944,1385,1,1,3,10,11.0,0,2,0
6944,86944,SCROP86945,1385,1,1,3,10,39.0,0,2,0
6945,86945,SCROP86946,1385,1,1,3,10,44.0,0,3,0
6946,86946,SCROP86947,1385,1,1,3,20,45.0,0,2,0
6947,86947,SCROP86948,1385,1,1,3,30,21.0,0,2,0
6948,86948,SCROP86949,1385,1,1,3,30,42.0,0,2,0
6949,86949,SCROP86950,1385,1,1,3,40,41.0,0,2,0
6950,86950,SCROP86951,1385,1,1,3,10,40.0,0,2,0
6951,86951,SCROP86952,1385,1,1,3,20,40.0,0,2,0
6952,86952,SCROP86953,1385,1,1,3,5,45.0,0,3,0
6953,86953,SCROP86954,1385,1,1,3,40,26.0,0,2,0
6954,86954,SCROP86955,1478,1,0,3,30,36.0,0,3,0
6955,86955,SCROP86956,1478,1,0,3,30,40.0,0,2,0
6956,86956,SCROP86957,1478,1,0,3,10,44.0,0,2,0
6957,86957,SCROP86958,1478,1,0,3,30,,0,1,0
6958,86958,SCROP86959,1478,1,0,3,60,42.0,0,2,0
6959,86959,SCROP86960,1478,1,0,3,30,44.0,0,2,0
6960,86960,SCROP86961,1478,1,0,3,20,25.0,0,2,0
6961,86961,SCROP86962,1478,1,1,3,5,30.0,0,2,0
6962,86962,SCROP86963,1478,1,1,3,15,33.0,0,3,0
6963,86963,SCROP86964,1478,1,1,3,30,,0,2,0
6964,86964,SCROP86965,1478,1,1,3,30,41.0,0,1,0
6965,86965,SCROP86966,1478,1,1,3,50,46.0,0,2,0
6966,86966,SCROP86967,1478,1,1,3,20,41.0,0,1,0
6967,86967,SCROP86968,1576,1,0,3,10,16.0,0,1,0
6968,86968,SCROP86969,1576,1,0,3,10,,0,2,0
6969,86969,SCROP86970,1575,1,1,3,40,44.0,0,3,0
6970,86970,SCROP86971,1678,1,0,3,15,,0,2,0
6971,86971,SCROP86972,1678,1,0,3,20,30.0,0,1,0
6972,86972,SCROP86973,1678,1,0,3,25,30.0,0,2,0
6973,86973,SCROP86974,1678,1,0,3,40,36.0,0,2,0
6974,86974,SCROP86975,1678,1,0,3,40,38.0,0,1,0
6975,86975,SCROP86976,1678,1,0,3,40,43.0,0,1,0
6976,86976,SCROP86977,1678,1,0,3,10,44.0,0,1,0
6977,86977,SCROP86978,1678,1,0,3,30,50.0,0,1,0
6978,86978,SCROP86979,1678,1,0,3,20,35.0,0,1,0
6979,86979,SCROP86980,1678,1,0,3,20,48.0,0,2,0
6980,86980,SCROP86981,1678,1,0,3,15,45.0,0,1,0
6981,86981,SCROP86982,1678,1,0,3,20,,0,2,0
6982,86982,SCROP86983,1678,1,1,3,10,31.0,0,2,0
6983,86983,SCROP86984,1678,1,1,3,25,,0,2,0
6984,86984,SCROP86985,1678,1,1,3,20,36.0,0,1,0
6985,86985,SCROP86986,1678,1,1,3,20,22.0,0,1,0
6986,86986,SCROP86987,1785,1,0,3,5,,0,2,0
6987,86987,SCROP86988,1785,1,0,3,35,48.0,0,1,0
6988,86988,SCROP86989,1786,1,0,3,45,,0,2,0
6989,86989,SCROP86990,1785,1,1,3,10,45.0,0,3,0
6990,86990,SCROP86991,1785,1,1,3,15,52.0,0,3,0
6991,86991,SCROP86992,1785,1,1,3,5,15.0,0,2,0
6992,86992,SCROP86993,1898,1,0,3,10,18.0,0,2,0
6993,86993,SCROP86994,1898,1,0,3,20,15.0,0,2,0
6994,86994,SCROP86995,1898,1,0,3,20,53.0,0,1,0
6995,86995,SCROP86996,1898,1,0,3,30,42.0,0,2,0
6996,86996,SCROP86997,1898,1,0,3,30,52.0,0,2,0
6997,86997,SCROP86998,1898,1,0,3,40,48.0,0,1,0
6998,86998,SCROP86999,1898,1,0,3,30,54.0,0,3,0
6999,86999,SCROP87000,1898,1,1,3,15,36.0,0,1,0
7000,87000,SCROP87001,1898,1,1,3,15,52.0,0,1,0
7001,87001,SCROP87002,2015,1,0,3,10,35.0,0,3,0
7002,87002,SCROP87003,2015,1,0,3,15,50.0,0,2,0
7003,87003,SCROP87004,2015,1,0,3,20,36.0,0,3,0
7004,87004,SCROP87005,2015,1,0,3,10,42.0,0,2,0
7005,87005,SCROP87006,2016,1,0,3,20,43.0,0,1,0
7006,87006,SCROP87007,2016,1,0,3,20,46.0,0,2,0
7007,87007,SCROP87008,2016,1,0,3,15,50.0,0,2,0
7008,87008,SCROP87009,2016,1,1,3,10,40.0,0,1,0
7009,87009,SCROP87010,2016,1,1,3,15,32.0,0,2,0
7010,87010,SCROP87011,2015,1,1,3,25,47.0,0,2,0
7011,87011,SCROP87012,2016,1,1,3,40,49.0,0,3,0
7012,87012,SCROP87013,2016,1,1,3,20,43.0,0,2,0
7013,87013,SCROP87014,2138,1,0,3,5,51.0,0,3,0
7014,87014,SCROP87015,2139,1,0,3,15,42.0,0,2,0
7015,87015,SCROP87016,2138,1,0,3,20,44.0,0,3,0
7016,87016,SCROP87017,2139,1,0,3,30,28.0,0,1,0
7017,87017,SCROP87018,2138,1,0,3,40,50.0,0,2,0
7018,87018,SCROP87019,2139,1,0,3,10,25.0,0,3,0
7019,87019,SCROP87020,2138,1,1,3,10,21.0,0,3,0
7020,87020,SCROP87021,2138,1,1,3,15,53.0,0,2,0
7021,87021,SCROP87022,2138,1,1,3,20,25.0,0,2,0
7022,87022,SCROP87023,2138,1,1,3,20,,0,2,0
7023,87023,SCROP87024,2139,1,1,3,10,40.0,0,2,0
7024,87024,SCROP87025,2267,1,0,3,20,,0,2,0
7025,87025,SCROP87026,2267,1,0,3,30,47.0,0,1,0
7026,87026,SCROP87027,2267,1,0,3,15,30.0,0,2,0
7027,87027,SCROP87028,2267,1,1,3,20,31.0,0,2,0
7028,87028,SCROP87029,2267,1,1,3,20,30.0,0,2,0
7029,87029,SCROP87030,2267,1,1,3,5,50.0,0,3,0
7030,87030,SCROP87031,2267,1,1,3,30,,0,2,0
7031,87031,SCROP87032,2401,1,0,3,10,37.0,0,2,0
7032,87032,SCROP87033,2401,1,0,3,20,52.0,0,1,0
7033,87033,SCROP87034,2401,1,0,3,15,30.0,0,2,0
7034,87034,SCROP87035,2402,1,0,3,10,20.0,0,3,0
7035,87035,SCROP87036,2401,1,0,3,20,,0,2,0
7036,87036,SCROP87037,2402,1,1,3,15,46.0,0,2,0
7037,87037,SCROP87038,2402,1,1,3,25,52.0,0,1,0
7038,87038,SCROP87039,2402,1,1,3,40,21.0,0,2,0
7039,87039,SCROP87040,2541,1,0,3,15,43.0,0,1,0
7040,87040,SCROP87041,2541,1,0,3,60,55.0,0,2,0
7041,87041,SCROP87042,2541,1,0,3,5,41.0,0,2,0
7042,87042,SCROP87043,2542,1,0,3,15,45.0,0,2,0
7043,87043,SCROP87044,2541,1,1,3,25,53.0,0,1,0
7044,87044,SCROP87045,2541,1,1,3,30,55.0,0,2,0
7045,87045,SCROP87046,2542,1,1,3,60,53.0,0,1,0
7046,87046,SCROP87047,2541,1,1,3,25,50.0,0,1,0
7047,87047,SCROP87048,2688,1,0,3,15,,0,3,0
7048,87048,SCROP87049,2687,1,0,3,40,20.0,0,2,0
7049,87049,SCROP87050,2688,1,0,3,10,40.0,0,2,0
7050,87050,SCROP87051,2688,1,1,3,30,46.0,0,3,0
7051,87051,SCROP87052,2687,1,1,3,20,54.0,0,2,0
7052,87052,SCROP87053,2840,1,1,3,15,,0,2,0
7053,87053,SCROP87054,2840,1,1,3,20,,0,3,0
7054,87054,SCROP87055,2999,1,0,3,10,35.0,0,1,0
7055,87055,SCROP87056,2999,1,0,3,20,48.0,0,1,0
7056,87056,SCROP87057,2999,1,0,3,20,56.0,0,2,0
7057,87057,SCROP87058,2999,1,0,3,40,36.0,0,1,0
7058,87058,SCROP87059,2999,1,1,3,15,39.0,0,1,0
7059,87059,SCROP87060,2999,1,1,3,10,50.0,0,2,0
7060,87060,SCROP87061,2999,1,1,3,10,37.0,0,2,0
7061,87061,SCROP87062,3164,1,0,3,10,30.0,0,1,1
7062,87062,SCROP87063,3336,1,0,3,20,26.0,0,2,1
7063,87063,SCROP87064,3337,1,0,3,20,48.0,0,2,1
7064,87064,SCROP87065,3336,1,1,3,5,24.0,0,1,1
7065,87065,SCROP87066,3337,1,1,3,10,51.0,0,2,1
7066,87066,SCROP87067,3337,1,1,3,25,46.0,0,2,1
7067,87067,SCROP87068,3336,1,1,3,10,,0,2,1
7068,87068,SCROP87069,3516,1,0,3,10,60.0,0,2,1
7069,87069,SCROP87070,3516,1,1,3,15,50.0,0,1,1
7070,87070,SCROP87071,3516,1,1,3,20,36.0,0,1,1
7071,87071,SCROP87072,3702,1,1,3,5,50.0,0,3,1
7072,87072,SCROP87073,3895,1,0,3,20,55.0,0,1,1
7073,87073,SCROP87074,3895,1,1,3,20,55.0,0,3,1
7074,87074,SCROP87075,4096,1,0,3,5,40.0,0,1,1
7075,87075,SCROP87076,4096,1,1,3,5,50.0,0,1,1
7076,87076,SCROP87077,168,0,0,2,5,20.0,2,1,0
7077,87077,SCROP87078,188,0,0,2,20,14.0,7,1,0
7078,87078,SCROP87079,188,0,0,2,30,19.0,1,3,0
7079,87079,SCROP87080,256,0,0,2,25,,10,2,0
7080,87080,SCROP87081,256,0,0,2,25,15.0,7,2,0
7081,87081,SCROP87082,283,0,0,2,20,17.0,6,2,0
7082,87082,SCROP87083,283,0,0,2,40,24.0,3,1,0
7083,87083,SCROP87084,283,0,0,2,50,25.0,0,2,0
7084,87084,SCROP87085,311,0,0,2,15,18.0,10,3,0
7085,87085,SCROP87086,311,0,0,2,10,9.0,12,3,0
7086,87086,SCROP87087,311,0,0,2,40,22.0,3,2,0
7087,87087,SCROP87088,342,0,0,2,20,22.0,5,2,0
7088,87088,SCROP87089,342,0,0,2,60,20.0,3,2,0
7089,87089,SCROP87090,375,0,0,2,20,18.0,9,3,0
7090,87090,SCROP87091,375,0,0,2,40,26.0,4,1,0
7091,87091,SCROP87092,410,0,0,2,10,21.0,6,2,0
7092,87092,SCROP87093,410,0,0,2,20,14.0,15,2,0
7093,87093,SCROP87094,411,0,0,2,20,22.0,5,2,0
7094,87094,SCROP87095,410,0,0,2,25,18.0,13,3,0
7095,87095,SCROP87096,411,0,0,2,30,,6,1,0
7096,87096,SCROP87097,410,0,0,2,40,,8,1,0
7097,87097,SCROP87098,410,0,0,2,40,24.0,9,2,0
7098,87098,SCROP87099,410,0,0,2,60,20.0,11,2,0
7099,87099,SCROP87100,411,0,0,2,60,28.0,1,2,0
7100,87100,SCROP87101,448,0,0,2,10,22.0,6,2,0
7101,87101,SCROP87102,448,0,0,2,20,16.0,14,3,0
7102,87102,SCROP87103,448,0,0,2,20,17.0,14,1,0
7103,87103,SCROP87104,448,0,0,2,20,26.0,2,1,0
7104,87104,SCROP87105,448,0,0,2,30,20.0,7,1,0
7105,87105,SCROP87106,448,0,0,2,30,23.0,5,2,0
7106,87106,SCROP87107,448,0,0,2,30,30.0,5,3,0
7107,87107,SCROP87108,448,0,0,2,40,15.0,15,1,0
7108,87108,SCROP87109,448,0,0,2,40,20.0,3,2,0
7109,87109,SCROP87110,448,0,0,2,40,,1,3,0
7110,87110,SCROP87111,448,0,0,2,50,20.0,11,1,0
7111,87111,SCROP87112,448,0,0,2,30,12.0,14,3,0
7112,87112,SCROP87113,489,0,0,2,5,,9,1,0
7113,87113,SCROP87114,488,0,0,2,10,18.0,17,1,0
7114,87114,SCROP87115,488,0,0,2,20,22.0,15,2,0
7115,87115,SCROP87116,488,0,0,2,20,25.0,13,2,0
7116,87116,SCROP87117,488,0,0,2,20,30.0,1,1,0
7117,87117,SCROP87118,488,0,0,2,25,12.0,15,2,0
7118,87118,SCROP87119,488,0,0,2,40,20.0,10,3,0
7119,87119,SCROP87120,488,0,0,2,40,32.0,1,2,0
7120,87120,SCROP87121,531,0,0,2,10,25.0,0,2,0
7121,87121,SCROP87122,531,0,0,2,10,27.0,0,1,0
7122,87122,SCROP87123,531,0,0,2,20,12.0,15,2,0
7123,87123,SCROP87124,531,0,0,2,20,,16,1,0
7124,87124,SCROP87125,531,0,0,2,20,30.0,4,1,0
7125,87125,SCROP87126,531,0,0,2,30,14.0,17,3,0
7126,87126,SCROP87127,531,0,0,2,30,15.0,3,3,0
7127,87127,SCROP87128,531,0,0,2,30,34.0,6,2,0
7128,87128,SCROP87129,531,0,0,2,40,24.0,2,2,0
7129,87129,SCROP87130,531,0,0,2,50,,7,1,0
7130,87130,SCROP87131,531,0,0,2,60,19.0,14,3,0
7131,87131,SCROP87132,577,0,0,2,5,10.0,19,2,0
7132,87132,SCROP87133,577,0,0,2,10,15.0,19,2,0
7133,87133,SCROP87134,577,0,0,2,15,18.0,17,1,0
7134,87134,SCROP87135,577,0,0,2,15,24.0,9,2,0
7135,87135,SCROP87136,577,0,0,2,15,25.0,8,3,0
7136,87136,SCROP87137,577,0,0,2,20,15.0,18,1,0
7137,87137,SCROP87138,577,0,0,2,20,27.0,7,2,0
7138,87138,SCROP87139,577,0,0,2,20,29.0,6,2,0
7139,87139,SCROP87140,577,0,0,2,25,24.0,9,1,0
7140,87140,SCROP87141,577,0,0,2,25,24.0,10,3,0
7141,87141,SCROP87142,577,0,0,2,35,28.0,8,2,0
7142,87142,SCROP87143,577,0,0,2,60,27.0,5,1,0
7143,87143,SCROP87144,577,0,0,2,80,35.0,0,1,0
7144,87144,SCROP87145,577,0,0,2,50,28.0,6,1,0
7145,87145,SCROP87146,625,0,0,2,20,30.0,5,2,0
7146,87146,SCROP87147,626,0,0,2,5,33.0,7,2,0
7147,87147,SCROP87148,625,0,0,2,20,12.0,20,2,0
7148,87148,SCROP87149,625,0,0,2,20,,16,2,0
7149,87149,SCROP87150,626,0,0,2,20,25.0,17,2,0
7150,87150,SCROP87151,625,0,0,2,20,28.0,0,1,0
7151,87151,SCROP87152,626,0,0,2,30,12.0,1,2,0
7152,87152,SCROP87153,625,0,0,2,40,,18,2,0
7153,87153,SCROP87154,626,0,0,2,40,21.0,14,2,0
7154,87154,SCROP87155,626,0,0,2,50,33.0,0,2,0
7155,87155,SCROP87156,626,0,0,2,60,11.0,14,2,0
7156,87156,SCROP87157,626,0,0,2,20,20.0,14,1,0
7157,87157,SCROP87158,677,0,0,2,50,22.0,12,3,0
7158,87158,SCROP87159,677,0,0,2,10,17.0,18,3,0
7159,87159,SCROP87160,677,0,0,2,10,30.0,6,3,0
7160,87160,SCROP87161,677,0,0,2,15,13.0,20,2,0
7161,87161,SCROP87162,677,0,0,2,20,22.0,13,3,0
7162,87162,SCROP87163,677,0,0,2,20,26.0,12,2,0
7163,87163,SCROP87164,677,0,0,2,20,28.0,2,1,0
7164,87164,SCROP87165,677,0,0,2,25,15.0,16,2,0
7165,87165,SCROP87166,677,0,0,2,30,18.0,17,1,0
7166,87166,SCROP87167,677,0,0,2,30,19.0,2,1,0
7167,87167,SCROP87168,677,0,0,2,30,26.0,13,2,0
7168,87168,SCROP87169,677,0,0,2,35,19.0,14,2,0
7169,87169,SCROP87170,677,0,0,2,50,20.0,16,2,0
7170,87170,SCROP87171,677,0,0,2,85,11.0,20,1,0
7171,87171,SCROP87172,677,0,0,2,20,23.0,11,2,0
7172,87172,SCROP87173,732,0,0,2,40,25.0,12,1,0
7173,87173,SCROP87174,731,0,0,2,5,15.0,17,1,0
7174,87174,SCROP87175,732,0,0,2,10,22.0,15,3,0
7175,87175,SCROP87176,731,0,0,2,15,12.0,22,1,0
7176,87176,SCROP87177,732,0,0,2,15,,4,3,0
7177,87177,SCROP87178,731,0,0,2,20,20.0,13,2,0
7178,87178,SCROP87179,732,0,0,2,20,21.0,11,2,0
7179,87179,SCROP87180,732,0,0,2,20,22.0,6,2,0
7180,87180,SCROP87181,732,0,0,2,20,26.0,14,2,0
7181,87181,SCROP87182,731,0,0,2,20,30.0,5,3,0
7182,87182,SCROP87183,731,0,0,2,25,,20,2,0
7183,87183,SCROP87184,732,0,0,2,25,26.0,10,1,0
7184,87184,SCROP87185,731,0,0,2,30,,19,2,0
7185,87185,SCROP87186,731,0,0,2,30,18.0,21,1,0
7186,87186,SCROP87187,732,0,0,2,30,,6,3,0
7187,87187,SCROP87188,731,0,0,2,40,14.0,17,3,0
7188,87188,SCROP87189,732,0,0,2,40,18.0,16,1,0
7189,87189,SCROP87190,731,0,0,2,60,18.0,18,1,0
7190,87190,SCROP87191,731,0,0,2,60,26.0,7,2,0
7191,87191,SCROP87192,731,0,0,2,30,14.0,22,2,0
7192,87192,SCROP87193,790,0,0,2,20,18.0,15,2,0
7193,87193,SCROP87194,790,0,0,2,20,23.0,1,2,0
7194,87194,SCROP87195,789,0,0,2,25,17.0,14,2,0
7195,87195,SCROP87196,790,0,0,2,30,24.0,10,2,0
7196,87196,SCROP87197,789,0,0,2,30,24.0,11,1,0
7197,87197,SCROP87198,789,0,0,2,40,15.0,22,2,0
7198,87198,SCROP87199,789,0,0,2,40,28.0,11,2,0
7199,87199,SCROP87200,790,0,0,2,40,37.0,2,1,0
7200,87200,SCROP87201,789,0,0,2,45,34.0,7,3,0
7201,87201,SCROP87202,789,0,0,2,50,32.0,6,2,0
7202,87202,SCROP87203,790,0,0,2,35,25.0,8,2,0
7203,87203,SCROP87204,851,0,0,2,5,,2,1,0
7204,87204,SCROP87205,851,0,0,2,15,20.0,17,2,0
7205,87205,SCROP87206,851,0,0,2,20,19.0,16,2,0
7206,87206,SCROP87207,851,0,0,2,20,21.0,17,1,0
7207,87207,SCROP87208,851,0,0,2,20,27.0,10,1,0
7208,87208,SCROP87209,851,0,0,2,20,28.0,10,2,0
7209,87209,SCROP87210,851,0,0,2,25,17.0,22,1,0
7210,87210,SCROP87211,851,0,0,2,30,22.0,16,1,0
7211,87211,SCROP87212,850,0,0,2,30,24.0,12,1,0
7212,87212,SCROP87213,851,0,0,2,40,21.0,16,1,0
7213,87213,SCROP87214,851,0,0,2,40,,17,1,0
7214,87214,SCROP87215,850,0,0,2,40,,13,2,0
7215,87215,SCROP87216,851,0,0,2,40,34.0,8,2,0
7216,87216,SCROP87217,851,0,0,2,60,20.0,19,2,0
7217,87217,SCROP87218,851,0,0,2,60,29.0,10,1,0
7218,87218,SCROP87219,851,0,0,2,60,,12,1,0
7219,87219,SCROP87220,851,0,0,2,40,32.0,6,2,0
7220,87220,SCROP87221,915,0,0,2,10,32.0,5,2,0
7221,87221,SCROP87222,916,0,0,2,20,14.0,21,2,0
7222,87222,SCROP87223,915,0,0,2,20,15.0,22,2,0
7223,87223,SCROP87224,915,0,0,2,20,24.0,13,2,0
7224,87224,SCROP87225,915,0,0,2,20,24.0,19,2,0
7225,87225,SCROP87226,916,0,0,2,20,28.0,12,1,0
7226,87226,SCROP87227,916,0,0,2,25,17.0,20,1,0
7227,87227,SCROP87228,915,0,0,2,30,20.0,18,2,0
7228,87228,SCROP87229,915,0,0,2,30,36.0,3,1,0
7229,87229,SCROP87230,916,0,0,2,35,26.0,21,1,0
7230,87230,SCROP87231,915,0,0,2,35,35.0,5,1,0
7231,87231,SCROP87232,916,0,0,2,40,18.0,20,2,0
7232,87232,SCROP87233,915,0,0,2,40,21.0,16,2,0
7233,87233,SCROP87234,916,0,0,2,40,23.0,5,2,0
7234,87234,SCROP87235,915,0,0,2,40,33.0,5,3,0
7235,87235,SCROP87236,916,0,0,2,40,37.0,3,1,0
7236,87236,SCROP87237,915,0,0,2,20,40.0,5,3,0
7237,87237,SCROP87238,915,0,0,2,50,40.0,0,2,0
7238,87238,SCROP87239,984,0,0,2,20,,16,1,0
7239,87239,SCROP87240,984,0,0,2,5,23.0,16,2,0
7240,87240,SCROP87241,984,0,0,2,10,25.0,8,1,0
7241,87241,SCROP87242,984,0,0,2,15,34.0,3,1,0
7242,87242,SCROP87243,984,0,0,2,20,25.0,9,1,0
7243,87243,SCROP87244,984,0,0,2,20,31.0,16,1,0
7244,87244,SCROP87245,984,0,0,2,20,37.0,1,2,0
7245,87245,SCROP87246,984,0,0,2,30,22.0,16,3,0
7246,87246,SCROP87247,984,0,0,2,30,,8,2,0
7247,87247,SCROP87248,984,0,0,2,30,32.0,7,2,0
7248,87248,SCROP87249,984,0,0,2,40,21.0,20,2,0
7249,87249,SCROP87250,984,0,0,2,40,30.0,4,1,0
7250,87250,SCROP87251,984,0,0,2,40,31.0,12,2,0
7251,87251,SCROP87252,984,0,0,2,50,35.0,10,1,0
7252,87252,SCROP87253,984,0,0,2,60,,1,2,0
7253,87253,SCROP87254,984,0,0,2,60,,8,1,0
7254,87254,SCROP87255,984,0,0,2,20,23.0,16,1,0
7255,87255,SCROP87256,984,0,0,2,20,34.0,2,3,0
7256,87256,SCROP87257,1056,0,0,2,5,13.0,27,2,0
7257,87257,SCROP87258,1056,0,0,2,10,35.0,7,3,0
7258,87258,SCROP87259,1056,0,0,2,10,39.0,5,2,0
7259,87259,SCROP87260,1056,0,0,2,15,,18,1,0
7260,87260,SCROP87261,1056,0,0,2,20,25.0,14,1,0
7261,87261,SCROP87262,1056,0,0,2,20,41.0,8,1,0
7262,87262,SCROP87263,1056,0,0,2,20,43.0,1,3,0
7263,87263,SCROP87264,1056,0,0,2,25,27.0,14,3,0
7264,87264,SCROP87265,1056,0,0,2,30,19.0,19,1,0
7265,87265,SCROP87266,1056,0,0,2,30,,3,2,0
7266,87266,SCROP87267,1056,0,0,2,30,42.0,3,3,0
7267,87267,SCROP87268,1056,0,0,2,35,24.0,3,2,0
7268,87268,SCROP87269,1056,0,0,2,40,25.0,20,2,0
7269,87269,SCROP87270,1056,0,0,2,40,27.0,15,2,0
7270,87270,SCROP87271,1056,0,0,2,40,35.0,12,2,0
7271,87271,SCROP87272,1056,0,0,2,40,40.0,2,2,0
7272,87272,SCROP87273,1056,0,0,2,40,44.0,0,1,0
7273,87273,SCROP87274,1056,0,0,2,60,30.0,2,2,0
7274,87274,SCROP87275,1056,0,0,2,60,40.0,1,3,0
7275,87275,SCROP87276,1132,0,0,2,10,13.0,28,3,0
7276,87276,SCROP87277,1132,0,0,2,10,,25,2,0
7277,87277,SCROP87278,1132,0,0,2,10,14.0,26,2,0
7278,87278,SCROP87279,1132,0,0,2,10,17.0,21,2,0
