@relation Safra_2018_2019

@attribute Estimativa_de_Insetos real
@attribute Tipo_de_Cultivo {0,1}
@attribute Tipo_de_Solo {0,1}
@attribute Categoria_Pesticida {1,2,3}
@attribute Doses_Semana real
@attribute Semanas_Utilizando real
@attribute Semanas_Sem_Uso real
@attribute Temporada {1,2,3}
@attribute dano_na_plantacao {0,1,2}

@data
1385,0,1,3,15,49,0,1,0
1385,0,1,3,60,39,0,2,0
1385,0,1,3,30,44,0,3,1
1385,0,1,3,15,37,0,2,1
1478,0,0,3,10,32,0,3,0
1478,0,0,3,20,0,0,1,0
1478,0,0,3,25,0,0,2,1
1478,0,0,3,20,42,0,2,1
1478,0,0,3,20,47,0,2,1
1478,0,0,3,20,48,0,1,2
1478,0,0,3,30,50,0,2,2
1478,0,0,3,25,48,0,3,2
1478,0,1,3,5,22,0,3,0
1478,0,1,3,5,30,0,1,0
1478,0,1,3,10,32,0,2,0
1478,0,1,3,10,34,0,3,0
1478,0,1,3,20,50,0,2,2
1575,0,0,3,5,46,0,2,0
1576,0,0,3,20,15,0,3,0
1576,0,0,3,25,47,0,2,0
1576,0,0,3,40,39,0,1,0
1575,0,0,3,60,49,0,2,0
1576,0,1,3,20,35,0,2,0
1576,0,1,3,20,40,0,1,0
1576,0,1,3,40,49,0,1,1
1678,0,0,3,5,44,0,3,0
1678,0,0,3,40,30,0,3,0
1678,0,0,3,20,48,0,1,1
1678,0,0,3,30,50,0,1,1
1678,0,1,3,10,51,0,1,0
1678,0,1,3,20,40,0,1,1
1678,0,1,3,15,46,0,2,1
1678,0,1,3,40,40,0,2,1
1678,0,1,3,20,0,0,1,2
1785,0,0,3,10,0,0,3,0
1785,0,0,3,15,43,0,2,0
1785,0,0,3,20,0,0,3,0
1785,0,0,3,35,45,0,1,0
1786,0,0,3,35,48,0,3,0
1785,0,0,3,10,40,0,2,1
1785,0,0,3,15,55,0,1,1
1785,0,0,3,15,45,0,2,1
1785,0,1,3,10,42,0,3,0
1785,0,1,3,20,0,0,2,0
1785,0,1,3,20,34,0,3,1
1898,0,0,3,40,40,0,2,0
1898,0,0,3,30,47,0,2,1
1898,0,0,3,10,49,0,2,1
1898,0,0,3,15,56,0,2,1
1898,0,1,3,20,51,0,2,1
1898,0,1,3,20,41,0,2,2
2015,0,0,3,10,59,0,2,0
2015,0,0,3,30,54,0,2,0
2015,0,0,3,40,44,0,2,0
2015,0,0,3,15,47,0,2,1
2016,0,0,3,20,48,0,3,1
2016,0,0,3,20,52,0,2,2
2016,0,1,3,30,39,0,2,0
2016,0,1,3,40,27,0,3,0
2015,0,1,3,40,45,0,3,0
2139,0,0,3,10,50,0,2,0
2138,0,0,3,30,33,0,2,0
2139,0,0,3,35,59,0,2,0
2138,0,0,3,60,56,0,3,1
2139,0,0,3,20,36,0,2,1
2139,0,0,3,20,54,0,2,2
2138,0,1,3,5,0,0,1,0
2139,0,1,3,15,22,0,2,0
2139,0,1,3,15,33,0,1,0
2138,0,1,3,25,42,0,3,0
2138,0,1,3,60,40,0,2,0
2139,0,1,3,40,54,0,2,1
2139,0,1,3,30,45,0,2,1
2267,0,0,3,40,30,0,2,0
2267,0,0,3,40,45,0,2,0
2267,0,0,3,30,52,0,1,2
2267,0,1,3,30,34,0,2,0
2267,0,1,3,30,46,0,2,0
2267,0,1,3,30,53,0,1,0
2267,0,1,3,30,52,0,2,1
2402,0,0,3,5,57,0,3,0
2401,0,0,3,10,56,0,1,0
2401,0,0,3,15,50,0,2,0
2401,0,1,3,10,42,0,2,0
2402,0,1,3,40,40,0,2,0
2401,0,1,3,40,41,0,2,0
2542,0,0,3,15,47,0,2,0
2542,0,0,3,20,35,0,2,0
2542,0,0,3,20,38,0,2,0
2542,0,0,3,20,57,0,1,0
2541,0,0,3,25,51,0,3,0
2542,0,0,3,50,53,0,2,1
2542,0,1,3,50,57,0,1,0
2541,0,1,3,20,53,0,1,1
2688,0,0,3,5,53,0,1,0
2687,0,0,3,10,48,0,2,0
2687,0,0,3,40,48,0,2,0
2688,0,0,3,10,60,0,2,1
2688,0,1,3,20,56,0,2,0
2840,0,1,3,20,0,0,2,0
2840,0,1,3,35,52,0,1,0
2999,0,0,3,10,49,0,2,1
2999,0,0,3,20,55,0,2,1
2999,0,1,3,15,54,0,1,0
2999,0,1,3,15,64,0,2,0
2999,0,1,3,10,40,0,1,1
3164,0,0,3,15,50,0,1,0
3165,0,0,3,20,62,0,2,1
3164,0,0,3,20,65,0,2,2
3165,0,1,3,25,60,0,1,0
3165,0,1,3,15,47,0,2,1
3164,0,1,3,20,57,0,1,2
3337,0,0,3,5,58,0,2,0
3336,0,0,3,20,0,0,1,1
3337,0,0,3,40,60,0,2,1
3516,0,0,3,20,44,0,2,2
3516,0,1,3,15,52,0,1,1
3702,0,0,3,20,60,0,3,1
3895,0,0,3,40,64,0,2,1
3895,0,0,3,10,63,0,1,1
4097,0,0,3,10,60,0,3,1
151,1,0,3,5,18,0,2,0
151,1,0,3,40,12,0,1,0
150,1,0,3,40,0,0,3,0
150,1,1,3,10,15,0,2,0
150,1,1,3,30,22,0,1,0
168,1,0,3,10,0,0,2,0
168,1,1,3,10,26,0,1,0
188,1,0,3,25,0,0,2,0
188,1,0,3,30,15,0,2,0
188,1,0,3,30,21,0,2,0
188,1,1,3,10,10,0,1,0
188,1,1,3,30,22,0,2,0
209,1,0,3,10,9,0,2,0
209,1,0,3,10,13,0,1,0
209,1,0,3,20,28,0,2,0
209,1,0,3,40,26,0,3,0
209,1,1,3,5,22,0,2,0
232,1,1,3,15,22,0,1,0
232,1,1,3,60,21,0,2,0
256,1,0,3,5,16,0,1,0
256,1,0,3,5,22,0,1,0
256,1,0,3,30,29,0,2,0
257,1,0,3,40,21,0,1,0
257,1,0,3,45,17,0,1,0
256,1,0,3,45,0,0,2,0
256,1,1,3,10,19,0,1,0
256,1,1,3,40,0,0,3,0
283,1,0,3,20,6,0,2,0
283,1,0,3,10,28,0,2,1
283,1,1,3,35,26,0,2,0
311,1,0,3,5,26,0,2,0
312,1,0,3,40,18,0,2,0
311,1,0,3,40,23,0,2,0
312,1,0,3,30,17,0,1,2
312,1,1,3,5,7,0,1,0
342,1,0,3,10,15,0,3,0
342,1,0,3,15,17,0,1,0
342,1,1,3,10,16,0,2,0
342,1,1,3,10,18,0,3,0
342,1,1,3,30,29,0,2,0
342,1,1,3,35,0,0,1,0
342,1,1,3,45,18,0,2,0
375,1,0,3,35,27,0,2,0
375,1,0,3,40,33,0,1,0
375,1,1,3,10,0,0,1,0
375,1,1,3,20,0,0,1,0
375,1,1,3,25,26,0,2,0
410,1,0,3,10,17,0,1,0
410,1,0,3,45,31,0,1,0
410,1,0,3,60,29,0,1,0
410,1,0,3,40,31,0,2,1
410,1,1,3,5,13,0,3,0
410,1,1,3,10,31,0,1,0
410,1,1,3,20,7,0,1,0
410,1,1,3,25,31,0,3,0
411,1,1,3,10,30,0,2,1
448,1,0,3,15,22,0,2,0
448,1,0,3,15,29,0,2,0
448,1,0,3,30,27,0,1,1
448,1,1,3,5,13,0,2,0
448,1,1,3,5,26,0,1,0
448,1,1,3,10,23,0,2,0
448,1,1,3,25,30,0,1,0
448,1,1,3,25,32,0,3,0
448,1,1,3,40,14,0,1,0
488,1,0,3,10,20,0,1,0
488,1,0,3,15,22,0,2,0
488,1,0,3,20,8,0,2,0
489,1,0,3,20,25,0,3,0
488,1,0,3,25,22,0,3,0
488,1,0,3,30,22,0,1,0
488,1,0,3,50,27,0,2,0
488,1,1,3,5,18,0,3,0
488,1,1,3,15,24,0,1,0
488,1,1,3,25,10,0,2,0
488,1,1,3,25,26,0,2,0
489,1,1,3,30,29,0,1,0
488,1,1,3,60,10,0,3,0
531,1,0,3,10,19,0,2,0
531,1,0,3,10,30,0,2,0
531,1,0,3,20,19,0,2,0
531,1,0,3,20,32,0,2,0
531,1,0,3,25,30,0,3,0
531,1,0,3,30,19,0,2,0
531,1,0,3,35,0,0,2,0
531,1,0,3,40,31,0,1,0
531,1,1,3,5,25,0,2,0
531,1,1,3,5,31,0,1,0
531,1,1,3,10,24,0,1,0
531,1,1,3,20,20,0,2,0
531,1,1,3,25,23,0,1,0
531,1,1,3,30,8,0,1,0
531,1,1,3,40,27,0,2,0
531,1,1,3,40,35,0,2,0
531,1,1,3,20,28,0,3,1
577,1,0,3,10,27,0,1,0
577,1,0,3,15,34,0,1,0
577,1,0,3,20,10,0,1,0
577,1,1,3,5,21,0,2,0
577,1,1,3,10,29,0,3,0
577,1,1,3,20,20,0,2,0
577,1,1,3,30,15,0,2,0
577,1,1,3,60,30,0,2,0
577,1,1,3,20,25,0,2,1
626,1,0,3,15,24,0,2,0
625,1,0,3,20,0,0,3,0
626,1,1,3,15,25,0,2,0
625,1,1,3,35,32,0,2,0
625,1,1,3,35,0,0,1,0
625,1,1,3,40,14,0,1,0
625,1,1,3,30,34,0,1,1
625,1,1,3,20,0,0,2,2
677,1,0,3,5,5,0,1,0
677,1,0,3,5,13,0,2,0
677,1,0,3,60,30,0,1,0
677,1,0,3,20,0,0,1,2
677,1,1,3,10,26,0,2,0
677,1,1,3,15,9,0,1,0
677,1,1,3,20,37,0,2,0
677,1,1,3,25,12,0,3,0
677,1,1,3,40,20,0,2,0
677,1,1,3,40,28,0,3,0
732,1,0,3,15,13,0,2,0
732,1,0,3,20,40,0,2,0
731,1,1,3,5,13,0,2,0
731,1,1,3,15,34,0,3,0
789,1,0,3,25,23,0,3,0
789,1,0,3,30,15,0,2,0
790,1,0,3,30,44,0,2,0
789,1,1,3,5,25,0,2,0
789,1,1,3,35,42,0,2,0
789,1,1,3,40,30,0,2,0
789,1,1,3,45,39,0,2,0
851,1,0,3,5,39,0,2,0
851,1,0,3,15,19,0,2,0
851,1,0,3,15,0,0,2,0
851,1,0,3,40,21,0,1,0
851,1,1,3,5,28,0,2,0
851,1,1,3,10,28,0,1,0
851,1,1,3,10,31,0,1,0
851,1,1,3,10,35,0,2,0
851,1,1,3,15,16,0,1,0
850,1,1,3,20,11,0,3,0
851,1,1,3,20,16,0,3,0
851,1,1,3,20,32,0,3,0
851,1,1,3,40,26,0,1,0
851,1,1,3,45,40,0,2,0
851,1,1,3,40,35,0,2,1
851,1,1,3,10,40,0,2,1
916,1,0,3,5,41,0,3,0
915,1,0,3,25,38,0,3,0
915,1,0,3,50,39,0,2,0
915,1,0,3,20,26,0,2,1
915,1,1,3,5,18,0,2,0
915,1,1,3,20,18,0,3,0
916,1,1,3,30,39,0,1,0
915,1,1,3,20,25,0,3,1
916,1,1,3,20,30,0,2,1
984,1,0,3,15,44,0,1,0
984,1,0,3,20,41,0,2,2
984,1,1,3,15,35,0,2,0
984,1,1,3,30,30,0,2,0
984,1,1,3,60,45,0,2,0
984,1,1,3,20,39,0,2,2
984,1,1,3,30,41,0,3,2
1056,1,0,3,5,0,0,3,0
1056,1,0,3,10,24,0,3,0
1056,1,0,3,10,45,0,1,0
1056,1,0,3,15,36,0,2,0
1056,1,0,3,15,43,0,1,0
1056,1,0,3,25,25,0,2,0
1056,1,0,3,25,30,0,3,0
1056,1,0,3,20,43,0,2,1
1056,1,0,3,10,38,0,2,2
1056,1,0,3,5,20,0,3,2
1056,1,1,3,10,21,0,3,0
1056,1,1,3,20,20,0,2,0
1056,1,1,3,20,27,0,3,0
1056,1,1,3,25,36,0,1,0
1056,1,1,3,30,37,0,3,0
1056,1,1,3,40,41,0,2,0
1056,1,1,3,25,0,0,3,2
1132,1,0,3,5,10,0,2,0
1132,1,0,3,10,16,0,2,0
1132,1,0,3,20,41,0,2,0
1132,1,0,3,35,43,0,2,0
1132,1,0,3,40,27,0,2,0
1132,1,0,3,20,38,0,2,1
1132,1,0,3,30,42,0,1,1
1132,1,0,3,20,42,0,3,1
1132,1,0,3,30,30,0,1,1
1132,1,1,3,40,32,0,1,0
1132,1,1,3,50,38,0,1,0
1132,1,1,3,20,28,0,1,1
1132,1,1,3,20,41,0,1,1
1212,1,0,3,10,20,0,2,0
1212,1,0,3,10,38,0,1,0
1212,1,0,3,15,43,0,1,0
1212,1,0,3,25,30,0,2,0
1212,1,0,3,30,20,0,2,0
1212,1,0,3,50,44,0,1,0
1212,1,0,3,20,44,0,2,1
1212,1,0,3,30,43,0,2,1
1212,1,0,3,40,35,0,3,1
1212,1,0,3,40,41,0,3,2
1212,1,1,3,10,19,0,3,0
1212,1,1,3,40,42,0,2,0
1212,1,1,3,20,49,0,2,1
1212,1,1,3,30,0,0,2,1
1296,1,0,3,15,44,0,2,0
1296,1,0,3,20,36,0,2,0
1297,1,0,3,30,12,0,3,0
1296,1,0,3,30,20,0,3,0
1296,1,0,3,45,0,0,2,0
1296,1,0,3,40,42,0,1,1
1297,1,1,3,5,11,0,2,0
1297,1,1,3,5,42,0,3,0
1296,1,1,3,5,43,0,2,0
1296,1,1,3,25,22,0,2,0
1296,1,1,3,40,40,0,2,1
1296,1,1,3,20,20,0,3,1
1385,1,0,3,60,35,0,2,0
1385,1,0,3,20,40,0,3,1
1385,1,0,3,20,46,0,2,1
1385,1,1,3,5,15,0,3,0
1385,1,1,3,5,31,0,3,0
1385,1,1,3,10,13,0,1,0
1385,1,1,3,15,32,0,3,0
1385,1,1,3,20,32,0,2,0
1385,1,1,3,35,20,0,2,0
1385,1,1,3,30,42,0,3,1
1478,1,0,3,10,21,0,3,0
1478,1,0,3,10,34,0,2,0
1478,1,0,3,25,13,0,2,0
1478,1,0,3,10,24,0,1,1
1478,1,0,3,20,41,0,1,2
1478,1,1,3,5,25,0,2,0
1478,1,1,3,25,40,0,2,0
1478,1,1,3,30,31,0,2,0
1478,1,1,3,35,42,0,3,0
1478,1,1,3,40,32,0,1,1
1576,1,0,3,5,30,0,3,0
1575,1,0,3,10,37,0,2,0
1576,1,0,3,15,34,0,1,0
1575,1,0,3,20,41,0,2,0
1576,1,0,3,25,40,0,1,0
1576,1,0,3,30,0,0,1,0
1576,1,0,3,30,39,0,2,0
1576,1,0,3,40,38,0,2,0
1576,1,0,3,5,20,0,2,1
1576,1,1,3,5,40,0,1,0
1576,1,1,3,10,33,0,2,0
1575,1,1,3,35,47,0,3,0
1576,1,1,3,20,0,0,3,1
1576,1,1,3,60,0,0,1,1
1576,1,1,3,25,42,0,2,1
1678,1,0,3,5,34,0,2,0
1678,1,0,3,20,14,0,2,0
1678,1,0,3,20,20,0,1,0
1678,1,0,3,30,49,0,3,0
1678,1,0,3,15,0,0,2,1
1678,1,1,3,5,34,0,3,0
1678,1,1,3,5,44,0,3,0
1678,1,1,3,10,19,0,1,0
1678,1,1,3,30,33,0,2,0
1678,1,1,3,30,0,0,1,0
1678,1,1,3,40,0,0,2,0
1678,1,1,3,40,51,0,2,0
1785,1,0,3,10,36,0,2,0
1786,1,0,3,10,40,0,1,0
1785,1,0,3,20,52,0,2,0
1786,1,0,3,25,45,0,1,0
1785,1,0,3,30,35,0,2,0
1786,1,0,3,20,51,0,2,2
1786,1,1,3,5,49,0,1,1
1785,1,1,3,20,45,0,2,1
1786,1,1,3,40,49,0,1,2
1898,1,0,3,15,37,0,1,0
1898,1,0,3,15,44,0,2,0
1898,1,0,3,20,25,0,2,0
1898,1,0,3,30,43,0,1,0
1898,1,1,3,5,0,0,3,0
1898,1,1,3,20,20,0,2,0
1898,1,1,3,30,45,0,2,0
1898,1,1,3,40,47,0,3,0
1898,1,1,3,10,20,0,1,1
2015,1,0,3,15,29,0,1,0
2015,1,0,3,15,51,0,1,0
2016,1,0,3,20,57,0,3,0
2016,1,0,3,25,34,0,1,0
2016,1,0,3,35,32,0,2,0
2016,1,0,3,20,35,0,1,1
2015,1,1,3,15,40,0,2,0
2016,1,1,3,15,42,0,2,2
2138,1,0,3,10,25,0,2,0
2138,1,0,3,20,16,0,1,0
2139,1,0,3,25,40,0,2,0
2138,1,0,3,20,49,0,2,1
2139,1,0,3,20,28,0,1,1
2138,1,0,3,10,30,0,2,1
2139,1,1,3,10,0,0,3,0
2138,1,1,3,20,50,0,2,1
2267,1,0,3,20,34,0,3,0
2267,1,0,3,20,44,0,3,0
2267,1,1,3,5,53,0,1,0
2267,1,1,3,10,0,0,3,0
2267,1,1,3,10,34,0,1,0
2267,1,1,3,10,39,0,3,0
2401,1,0,3,20,28,0,2,0
2401,1,0,3,20,56,0,2,0
2402,1,0,3,20,50,0,3,1
2402,1,0,3,30,30,0,2,1
2401,1,0,3,30,52,0,3,2
2401,1,1,3,10,0,0,1,0
2401,1,1,3,20,49,0,1,0
2402,1,1,3,20,47,0,3,1
2542,1,0,3,15,40,0,2,0
2541,1,0,3,20,32,0,2,0
2542,1,0,3,20,53,0,1,0
2541,1,0,3,20,51,0,3,1
2542,1,1,3,15,48,0,2,0
2541,1,1,3,20,57,0,3,1
2541,1,1,3,25,49,0,3,1
2688,1,0,3,10,30,0,2,0
2688,1,0,3,20,0,0,3,0
2688,1,0,3,30,57,0,3,0
2688,1,1,3,40,30,0,2,0
2840,1,1,3,10,43,0,1,0
2999,1,0,3,10,53,0,2,0
2999,1,1,3,10,50,0,2,0
2999,1,1,3,15,32,0,1,0
2999,1,1,3,30,53,0,1,0
3164,1,1,3,5,59,0,3,0
3164,1,1,3,25,52,0,1,0
3164,1,1,3,20,39,0,2,1
3164,1,1,3,15,0,0,2,1
3337,1,0,3,5,50,0,3,0
3337,1,0,3,20,54,0,1,1
3515,1,0,3,15,27,0,1,0
3516,1,0,3,25,60,0,3,2
3702,1,0,3,20,28,0,3,0
4096,1,0,3,10,55,0,2,0
4097,1,0,3,20,57,0,2,0
168,0,0,2,10,22,1,2,0
188,0,0,2,15,12,7,1,0
188,0,0,2,40,0,7,3,0
209,0,0,2,30,15,4,2,0
232,0,0,2,10,11,9,1,0
232,0,0,2,15,21,3,2,0
232,0,0,2,20,16,9,1,0
231,0,0,2,20,17,7,1,0
232,0,0,2,20,21,1,2,0
256,0,0,2,20,18,5,2,0
256,0,0,2,30,20,4,2,0
256,0,0,2,30,25,0,2,0
283,0,0,2,40,21,10,2,0
342,0,0,2,20,15,13,2,0
342,0,0,2,30,15,10,3,0
375,0,0,2,40,27,2,2,0
375,0,0,2,60,22,0,2,0
410,0,0,2,15,14,10,3,0
410,0,0,2,20,20,1,2,0
411,0,0,2,25,0,10,2,0
410,0,0,2,25,27,0,2,0
411,0,0,2,30,15,13,2,0
411,0,0,2,40,19,5,2,0
410,0,0,2,40,27,1,1,0
448,0,0,2,10,28,0,1,0
448,0,0,2,15,24,7,2,0
448,0,0,2,20,13,8,2,0
448,0,0,2,20,23,7,3,0
448,0,0,2,20,26,3,2,0
448,0,0,2,25,30,0,1,0
448,0,0,2,40,28,5,2,0
488,0,0,2,10,26,1,2,0
488,0,0,2,20,25,8,1,0
488,0,0,2,20,28,2,1,0
488,0,0,2,20,32,2,1,0
488,0,0,2,30,0,16,1,0
488,0,0,2,30,27,5,1,0
488,0,0,2,40,17,15,2,0
488,0,0,2,60,16,14,2,0
488,0,0,2,80,12,9,3,0
531,0,0,2,10,22,10,1,0
531,0,0,2,15,16,16,3,0
531,0,0,2,20,21,14,1,0
531,0,0,2,20,0,0,3,0
531,0,0,2,40,8,18,2,0
531,0,0,2,40,20,8,2,0
531,0,0,2,40,29,2,2,0
531,0,0,2,40,31,2,1,0
531,0,0,2,60,25,8,2,0
577,0,0,2,10,22,9,3,0
577,0,0,2,10,16,10,3,0
577,0,0,2,20,0,5,3,0
577,0,0,2,25,27,1,2,0
577,0,0,2,30,0,12,3,0
577,0,0,2,30,33,3,1,0
577,0,0,2,40,26,5,2,0
577,0,0,2,60,24,4,2,0
577,0,0,2,30,25,7,1,2
625,0,0,2,10,10,2,1,0
625,0,0,2,20,8,20,1,0
625,0,0,2,20,12,17,2,0
626,0,0,2,20,0,14,1,0
625,0,0,2,20,28,6,2,0
625,0,0,2,20,33,2,1,0
625,0,0,2,25,14,18,2,0
625,0,0,2,25,0,16,3,0
626,0,0,2,30,0,6,1,0
625,0,0,2,30,31,8,2,0
625,0,0,2,40,12,17,2,0
625,0,0,2,50,11,18,3,0
626,0,0,2,50,0,10,2,0
626,0,0,2,50,29,8,1,0
625,0,0,2,95,24,8,1,0
677,0,0,2,20,23,14,2,0
677,0,0,2,20,0,0,3,0
677,0,0,2,30,23,12,2,0
677,0,0,2,30,37,0,1,0
677,0,0,2,40,17,17,2,0
677,0,0,2,40,0,1,3,0
677,0,0,2,40,21,19,2,0
677,0,0,2,40,26,4,2,0
677,0,0,2,40,27,8,2,0
677,0,0,2,45,29,6,2,0
677,0,0,2,60,12,19,2,0
677,0,0,2,60,21,14,1,0
677,0,0,2,50,8,16,2,1
731,0,0,2,10,29,7,1,0
732,0,0,2,10,34,2,2,0
732,0,0,2,15,29,7,1,0
731,0,0,2,20,14,20,2,0
731,0,0,2,20,18,19,2,0
732,0,0,2,20,20,14,1,0
732,0,0,2,20,20,17,1,0
732,0,0,2,20,28,7,2,0
731,0,0,2,20,32,0,1,0
732,0,0,2,25,23,17,1,0
732,0,0,2,30,30,0,2,0
732,0,0,2,30,32,4,3,0
731,0,0,2,30,0,3,2,0
732,0,0,2,40,16,20,2,0
732,0,0,2,50,23,9,2,0
731,0,0,2,50,0,4,1,0
731,0,0,2,50,35,3,2,0
731,0,0,2,60,25,11,3,0
731,0,0,2,60,34,2,3,0
732,0,0,2,80,26,14,1,0
732,0,0,2,30,25,14,1,1
790,0,0,2,50,23,16,2,0
789,0,0,2,5,15,18,2,0
789,0,0,2,15,18,15,2,0
789,0,0,2,15,23,15,1,0
789,0,0,2,20,13,21,1,0
789,0,0,2,20,14,9,3,0
790,0,0,2,20,15,19,1,0
789,0,0,2,20,28,11,1,0
789,0,0,2,25,24,11,3,0
789,0,0,2,25,36,4,1,0
789,0,0,2,40,29,8,1,0
789,0,0,2,60,0,20,2,0
790,0,0,2,60,23,13,2,0
851,0,0,2,5,10,19,1,0
851,0,0,2,5,14,7,2,0
851,0,0,2,10,10,16,3,0
851,0,0,2,10,28,5,1,0
851,0,0,2,15,13,22,2,0
851,0,0,2,15,13,24,2,0
850,0,0,2,15,0,1,2,0
851,0,0,2,20,15,18,2,0
851,0,0,2,20,17,19,2,0
851,0,0,2,20,20,19,3,0
851,0,0,2,20,22,7,3,0
851,0,0,2,20,25,9,3,0
851,0,0,2,20,0,17,3,0
851,0,0,2,20,28,12,3,0
851,0,0,2,20,30,2,2,0
851,0,0,2,30,33,1,2,0
851,0,0,2,30,0,1,2,0
851,0,0,2,40,20,9,1,0
851,0,0,2,40,20,17,2,0
851,0,0,2,40,0,6,2,0
851,0,0,2,40,30,9,2,0
851,0,0,2,40,31,6,2,0
851,0,0,2,40,0,14,1,0
851,0,0,2,40,35,1,2,0
851,0,0,2,50,0,10,3,0
851,0,0,2,60,18,15,2,0
851,0,0,2,60,21,17,2,0
851,0,0,2,20,15,12,2,1
915,0,0,2,10,17,15,2,0
916,0,0,2,10,33,5,2,0
915,0,0,2,15,7,20,1,0
915,0,0,2,15,18,25,2,0
916,0,0,2,15,27,16,3,0
915,0,0,2,15,34,5,3,0
915,0,0,2,20,18,18,2,0
915,0,0,2,20,32,13,2,0
915,0,0,2,20,37,1,2,0
915,0,0,2,20,37,2,2,0
915,0,0,2,25,20,9,1,0
916,0,0,2,25,40,0,2,0
915,0,0,2,25,40,4,2,0
916,0,0,2,30,17,22,2,0
915,0,0,2,40,39,0,2,0
915,0,0,2,60,16,22,2,0
915,0,0,2,60,23,15,2,0
915,0,0,2,40,35,2,1,1
984,0,0,2,10,15,25,2,0
984,0,0,2,10,0,17,2,0
984,0,0,2,15,16,23,2,0
984,0,0,2,20,10,25,1,0
984,0,0,2,20,35,3,1,0
984,0,0,2,25,12,6,3,0
984,0,0,2,30,23,15,2,0
984,0,0,2,30,32,4,2,0
984,0,0,2,30,0,0,3,0
984,0,0,2,40,30,8,1,0
984,0,0,2,40,35,7,1,0
984,0,0,2,60,27,11,3,0
984,0,0,2,60,32,2,2,0
984,0,0,2,25,32,6,2,1
984,0,0,2,40,16,21,1,1
1056,0,0,2,40,31,11,2,0
1056,0,0,2,5,34,7,2,0
1056,0,0,2,10,22,17,1,0
1056,0,0,2,15,0,7,3,0
1056,0,0,2,15,19,21,1,0
1056,0,0,2,15,31,10,2,0
1056,0,0,2,15,0,5,2,0
1056,0,0,2,20,13,26,2,0
1056,0,0,2,20,16,21,1,0
1056,0,0,2,20,19,23,2,0
1056,0,0,2,20,28,11,2,0
1056,0,0,2,20,36,6,2,0
1056,0,0,2,20,0,2,2,0
1056,0,0,2,20,45,2,3,0
1056,0,0,2,25,27,10,2,0
1056,0,0,2,25,34,2,2,0
1056,0,0,2,30,0,17,2,0
1056,0,0,2,30,34,3,2,0
1056,0,0,2,30,37,7,1,0
1056,0,0,2,30,41,0,1,0
1056,0,0,2,35,25,14,2,0
1056,0,0,2,40,18,2,2,0
1056,0,0,2,40,28,12,1,0
1056,0,0,2,45,25,14,1,0
1056,0,0,2,60,19,18,2,0
1056,0,0,2,60,40,0,2,0
1056,0,0,2,60,31,10,2,1
1132,0,0,2,10,23,17,2,0
1132,0,0,2,10,25,7,3,0
1132,0,0,2,15,10,28,2,0
1132,0,0,2,15,19,20,1,0
1132,0,0,2,15,35,4,1,0
1132,0,0,2,20,20,23,2,0
1132,0,0,2,20,32,14,2,0
1132,0,0,2,20,33,5,2,0
1132,0,0,2,20,33,7,1,0
1132,0,0,2,20,37,7,1,0
1132,0,0,2,30,20,15,2,0
1132,0,0,2,30,0,15,1,0
1132,0,0,2,30,33,14,3,0
1132,0,0,2,40,15,9,2,0
1132,0,0,2,45,14,26,1,0
1132,0,0,2,50,21,18,1,0
1132,0,0,2,55,35,5,1,0
1132,0,0,2,40,22,18,2,1
1132,0,0,2,60,0,2,1,1
1212,0,0,2,40,20,18,3,0
1212,0,0,2,10,10,29,1,0
1212,0,0,2,10,19,19,3,0
1212,0,0,2,10,25,24,2,0
1212,0,0,2,15,16,26,3,0
1212,0,0,2,15,30,13,2,0
1212,0,0,2,20,15,27,2,0
1212,0,0,2,20,29,16,1,0
1212,0,0,2,20,30,2,2,0
1212,0,0,2,20,32,14,2,0
1212,0,0,2,20,0,0,1,0
1212,0,0,2,30,19,22,1,0
1212,0,0,2,30,34,10,2,0
1212,0,0,2,30,0,8,3,0
1212,0,0,2,30,39,12,1,0
1212,0,0,2,30,40,5,3,0
1212,0,0,2,40,11,28,2,0
1212,0,0,2,40,32,10,1,0
1212,0,0,2,40,39,2,2,0
1212,0,0,2,40,39,5,1,0
1212,0,0,2,60,29,17,3,0
1212,0,0,2,20,23,14,1,1
1212,0,0,2,20,25,13,2,1
1212,0,0,2,20,36,9,2,1
1212,0,0,2,30,39,2,2,1
1212,0,0,2,5,6,28,3,1
1212,0,0,2,40,39,4,3,1
1297,0,0,2,60,16,22,3,0
1296,0,0,2,10,14,25,3,0
1296,0,0,2,10,26,19,1,0
1296,0,0,2,10,28,15,2,0
1297,0,0,2,10,41,5,1,0
1297,0,0,2,15,17,24,3,0
1296,0,0,2,20,0,30,3,0
1297,0,0,2,20,13,30,1,0
1296,0,0,2,20,24,20,2,0
1296,0,0,2,20,28,18,3,0
1296,0,0,2,20,33,8,2,0
1296,0,0,2,20,44,3,1,0
1296,0,0,2,25,22,18,1,0
1297,0,0,2,30,13,23,2,0
1296,0,0,2,30,27,15,2,0
1296,0,0,2,30,27,17,1,0
1297,0,0,2,35,29,14,2,0
1296,0,0,2,40,22,21,2,0
1296,0,0,2,40,29,15,2,0
1296,0,0,2,60,35,10,3,0
1296,0,0,2,20,27,13,2,1
1385,0,0,2,20,15,26,3,0
1385,0,0,2,10,8,24,1,0
1385,0,0,2,10,9,23,2,0
1385,0,0,2,15,36,5,2,0
1385,0,0,2,20,14,31,2,0
1385,0,0,2,20,17,26,1,0
