Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,0,1,2,0,1,2,dano_na_plantacao
SCROP87993,9.94637966653718,0,1,-1.7895695803966807,0.9354933744304931,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP87994,9.94637966653718,0,1,-1.1275551723445036,-0.13879794993527125,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP87995,9.94637966653718,0,1,-1.1275551723445036,-0.13879794993527125,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP87996,9.94637966653718,0,1,-1.1275551723445036,-0.6717743823444874,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP87997,9.94637966653718,0,1,-0.6276715649250514,-0.8565833082416746,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP87998,9.94637966653718,0,1,-0.6276715649250514,-0.7636711966407022,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP87999,9.94637966653718,0,1,-0.6276715649250514,-0.13879794993527125,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88000,9.94637966653718,0,1,-0.6276715649250514,0.2855075464944322,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88001,9.94637966653718,0,1,-0.2181412428614241,-0.13879794993527125,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88002,9.94637966653718,0,1,-0.2181412428614241,-0.6717743823444874,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88003,9.94637966653718,0,1,-0.2181412428614241,-0.49079772514857045,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88004,9.94637966653718,0,1,-0.2181412428614241,0.03283551304211519,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88005,9.94637966653718,0,1,0.132613617542462,-0.13879794993527125,1.7320508075688772,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88006,9.94637966653718,0,1,0.4415956417165859,-1.0457240225664548,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88007,9.94637966653718,0,1,0.4415956417165859,-0.49079772514857045,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88008,9.94637966653718,0,1,0.4415956417165859,0.6954335016686494,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88009,9.94637966653718,0,1,0.9719694110322501,-0.9505763289474085,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88010,9.94637966653718,0,1,0.9719694110322501,-0.13879794993527125,3.605551275463989,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88011,9.94637966653718,0,1,0.9719694110322501,-0.4016173480279552,4.358898943540674,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88012,9.94637966653718,0,1,0.9719694110322501,0.20188634627812624,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88013,9.94637966653718,0,1,0.9719694110322501,0.2855075464944322,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88014,9.94637966653718,0,1,1.4212216326251894,-0.8565833082416746,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88015,9.94637966653718,0,1,1.4212216326251894,0.533021368826241,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88016,9.94637966653718,0,1,1.623635416126593,0.11767042710626759,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88017,9.94637966653718,0,1,1.8140949571510987,0.45105466253845106,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88018,9.94637966653718,0,1,2.1651509975467755,0.533021368826241,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88019,9.94637966653718,0,1,1.8140949571510987,-1.0457240225664548,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88020,10.183286739318977,0,1,-1.7895695803966807,-0.05264453801707921,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88021,10.183286739318977,0,1,-1.7895695803966807,0.20188634627812624,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88022,10.183286739318977,0,1,-1.1275551723445036,-1.0457240225664548,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88023,10.183286739318977,0,1,-0.6276715649250514,0.775912545855519,1.7320508075688772,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88024,10.183286739318977,0,1,-0.2181412428614241,-0.8565833082416746,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88025,10.183286739318977,0,1,-0.2181412428614241,-0.313249698074716,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88026,10.183286739318977,0,1,0.132613617542462,-0.49079772514857045,3.872983346207417,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88027,10.183286739318977,0,1,0.132613617542462,-0.2256552777980967,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88028,10.183286739318977,0,1,0.4415956417165859,-1.1421098620087813,5.0990195135927845,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88029,10.183286739318977,0,1,0.4415956417165859,-0.49079772514857045,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88030,10.183286739318977,0,1,0.4415956417165859,0.368556624766232,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88031,10.183286739318977,0,1,0.7191210444816724,-0.05264453801707921,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88032,10.183286739318977,0,1,0.9719694110322501,-1.861790064253481,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88033,10.183286739318977,0,1,0.9719694110322501,-1.542171858514056,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88034,10.183286739318977,0,1,0.9719694110322501,-0.9505763289474085,4.242640687119285,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88035,10.183286739318977,0,1,0.9719694110322501,-0.05264453801707921,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88036,10.183286739318977,0,1,0.9719694110322501,1.0146232984651469,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88037,10.183286739318977,0,1,0.9719694110322501,1.2495244006020476,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88038,10.183286739318977,0,1,1.4212216326251894,0.775912545855519,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88039,10.183286739318977,0,1,1.4212216326251894,0.8559276799977857,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88040,10.183286739318977,0,1,1.8140949571510987,-0.05264453801707921,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88041,10.183286739318977,0,1,1.8140949571510987,0.9354933744304931,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88042,10.183286739318977,0,1,-0.2181412428614241,0.2855075464944322,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88043,10.183286739318977,0,1,0.4415956417165859,0.2855075464944322,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88044,10.421945768576451,0,1,-1.7895695803966807,0.03283551304211519,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88045,10.421945768576451,0,1,-1.1275551723445036,-0.05264453801707921,5.196152422706632,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88046,10.421945768576451,0,1,-0.6276715649250514,-0.9505763289474085,4.795831523312719,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88047,10.421945768576451,0,1,-0.6276715649250514,-0.4016173480279552,4.58257569495584,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88048,10.421945768576451,0,1,-0.6276715649250514,0.20188634627812624,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88049,10.421945768576451,0,1,-0.6276715649250514,-0.05264453801707921,2.6457513110645907,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88050,10.421945768576451,0,1,-0.2181412428614241,-0.8565833082416746,5.0990195135927845,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88051,10.421945768576451,0,1,-0.2181412428614241,-0.13879794993527125,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88052,10.421945768576451,0,1,-0.2181412428614241,-0.05264453801707921,2.8284271247461903,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88053,10.421945768576451,0,1,-0.2181412428614241,0.6954335016686494,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88054,10.421945768576451,0,1,0.132613617542462,-1.439722161688139,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88055,10.421945768576451,0,1,0.132613617542462,-1.1421098620087813,5.291502622129181,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88056,10.421945768576451,0,1,0.132613617542462,-0.2256552777980967,3.872983346207417,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88057,10.421945768576451,0,1,0.4415956417165859,-0.7636711966407022,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88058,10.421945768576451,0,1,0.7191210444816724,-0.8565833082416746,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88059,10.421945768576451,0,1,0.7191210444816724,-0.6717743823444874,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88060,10.421945768576451,0,1,0.7191210444816724,0.533021368826241,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88061,10.421945768576451,0,1,0.9719694110322501,-1.439722161688139,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88062,10.421945768576451,0,1,1.2048595468211347,-0.313249698074716,3.4641016151377544,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88063,10.421945768576451,0,1,1.2048595468211347,0.45105466253845106,2.6457513110645907,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88064,10.421945768576451,0,1,1.4212216326251894,-0.7636711966407022,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88065,10.421945768576451,0,1,1.4212216326251894,-0.6717743823444874,4.358898943540674,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88066,10.421945768576451,0,1,1.4212216326251894,0.9354933744304931,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88067,10.421945768576451,0,1,1.8140949571510987,-0.2256552777980967,3.605551275463989,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88068,10.421945768576451,0,1,1.8140949571510987,-0.05264453801707921,3.4641016151377544,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88069,10.421945768576451,0,1,-1.1275551723445036,-0.05264453801707921,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88070,10.421945768576451,0,1,-0.2181412428614241,-0.2256552777980967,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88071,10.421945768576451,0,1,0.4415956417165859,0.11767042710626759,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88072,10.421945768576451,0,1,0.9719694110322501,-0.05264453801707921,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88073,10.661890222578664,0,1,-0.6276715649250514,-0.2256552777980967,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88074,10.661890222578664,0,1,-1.1275551723445036,-0.9505763289474085,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88075,10.661890222578664,0,1,-1.1275551723445036,-0.8565833082416746,3.7416573867739413,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88076,10.661890222578664,0,1,-1.1275551723445036,0.6144752061370568,3.4641016151377544,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88077,10.661890222578664,0,1,-0.6276715649250514,-1.338990806260014,5.196152422706632,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88078,10.661890222578664,0,1,-0.6276715649250514,-1.1421098620087813,5.196152422706632,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88079,10.661890222578664,0,1,-0.2181412428614241,-1.439722161688139,5.291502622129181,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88080,10.661890222578664,0,1,-0.2181412428614241,-1.0457240225664548,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88081,10.661890222578664,0,1,-0.2181412428614241,-0.9505763289474085,4.69041575982343,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88082,10.661890222578664,0,1,-0.2181412428614241,-0.8565833082416746,4.242640687119285,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88083,10.661890222578664,0,1,-0.2181412428614241,-0.2256552777980967,4.898979485566356,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88084,10.661890222578664,0,1,-0.2181412428614241,-0.13879794993527125,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88085,10.661890222578664,0,1,-0.2181412428614241,0.03283551304211519,3.3166247903554,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88086,10.661890222578664,0,1,-0.2181412428614241,0.45105466253845106,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88087,10.661890222578664,0,1,-0.2181412428614241,0.775912545855519,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88088,10.661890222578664,0,1,0.4415956417165859,0.03283551304211519,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88089,10.661890222578664,0,1,0.4415956417165859,-0.13879794993527125,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88090,10.661890222578664,0,1,0.4415956417165859,0.2855075464944322,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88091,10.661890222578664,0,1,0.7191210444816724,1.0933303831487102,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88092,10.661890222578664,0,1,0.9719694110322501,-2.087935081708049,5.291502622129181,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88093,10.661890222578664,0,1,0.9719694110322501,-1.861790064253481,5.385164807134504,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88094,10.661890222578664,0,1,0.9719694110322501,-1.439722161688139,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88095,10.661890222578664,0,1,0.9719694110322501,-0.6717743823444874,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88096,10.661890222578664,0,1,0.9719694110322501,0.03283551304211519,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88097,10.661890222578664,0,1,0.9719694110322501,0.20188634627812624,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88098,10.661890222578664,0,1,0.9719694110322501,0.03283551304211519,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88099,10.661890222578664,0,1,1.2048595468211347,0.03283551304211519,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88100,10.661890222578664,0,1,1.4212216326251894,-0.6717743823444874,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88101,10.661890222578664,0,1,1.8140949571510987,0.533021368826241,1.4142135623730951,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88102,10.661890222578664,0,1,1.8140949571510987,0.775912545855519,2.23606797749979,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88103,10.661890222578664,0,1,2.3280575999303497,-0.6717743823444874,4.358898943540674,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88104,10.661890222578664,0,1,0.9719694110322501,-0.580834160322702,4.358898943540674,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88105,10.661890222578664,0,1,0.4415956417165859,0.775912545855519,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88106,10.661890222578664,0,1,1.8140949571510987,0.6144752061370568,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88107,10.661890222578664,0,1,1.8140949571510987,-0.2256552777980967,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88108,10.661890222578664,0,1,0.9719694110322501,0.03283551304211519,4.123105625617661,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88109,10.905527034503125,0,1,-1.7895695803966807,-0.49079772514857045,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88110,10.905527034503125,0,1,-1.1275551723445036,-0.8565833082416746,5.0990195135927845,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88111,10.902723556992836,0,1,-1.1275551723445036,-0.2256552777980967,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88112,10.902723556992836,0,1,-0.6276715649250514,0.6144752061370568,2.449489742783178,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88113,10.905527034503125,0,1,-0.6276715649250514,0.6144752061370568,3.1622776601683795,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88114,10.902723556992836,0,1,-0.2181412428614241,-1.861790064253481,5.0990195135927845,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88115,10.905527034503125,0,1,-0.2181412428614241,-0.6717743823444874,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88116,10.905527034503125,0,1,-0.2181412428614241,-0.313249698074716,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88117,10.902723556992836,0,1,-0.2181412428614241,0.20188634627812624,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88118,10.902723556992836,0,1,-0.2181412428614241,0.6144752061370568,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88119,10.902723556992836,0,1,-0.2181412428614241,0.8559276799977857,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88120,10.905527034503125,0,1,-0.2181412428614241,0.8559276799977857,2.8284271247461903,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88121,10.902723556992836,0,1,-0.2181412428614241,1.4809307975951465,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88122,10.905527034503125,0,1,0.132613617542462,-1.1421098620087813,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88123,10.902723556992836,0,1,0.4415956417165859,-1.1421098620087813,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88124,10.902723556992836,0,1,0.4415956417165859,-0.8565833082416746,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88125,10.902723556992836,0,1,0.4415956417165859,-0.7636711966407022,3.872983346207417,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88126,10.902723556992836,0,1,0.4415956417165859,-0.580834160322702,4.898979485566356,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88127,10.905527034503125,0,1,0.4415956417165859,-0.05264453801707921,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88128,10.902723556992836,0,1,0.4415956417165859,0.533021368826241,1.4142135623730951,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88129,10.905527034503125,0,1,0.4415956417165859,1.0933303831487102,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88130,10.902723556992836,0,1,0.9719694110322501,-0.313249698074716,3.7416573867739413,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88131,10.905527034503125,0,1,0.9719694110322501,-0.2256552777980967,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88132,10.902723556992836,0,1,1.8140949571510987,-1.2398290009970372,5.196152422706632,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88133,10.902723556992836,0,1,1.8140949571510987,0.533021368826241,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88134,10.902723556992836,0,1,2.4837598638230904,0.8559276799977857,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88135,11.146792698935423,0,1,-1.1275551723445036,0.775912545855519,2.449489742783178,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88136,11.146792698935423,0,1,-0.6276715649250514,-1.439722161688139,5.5677643628300215,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88137,11.146792698935423,0,1,-0.6276715649250514,1.0933303831487102,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88138,11.146792698935423,0,1,-0.2181412428614241,-1.6465165508771287,5.477225575051661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88139,11.146792698935423,0,1,-0.2181412428614241,-1.439722161688139,4.58257569495584,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88140,11.146792698935423,0,1,-0.2181412428614241,-0.6717743823444874,5.0990195135927845,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88141,11.146792698935423,0,1,-0.2181412428614241,-0.49079772514857045,4.795831523312719,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88142,11.146792698935423,0,1,-0.2181412428614241,0.20188634627812624,4.58257569495584,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88143,11.146792698935423,0,1,-0.2181412428614241,0.11767042710626759,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88144,11.146792698935423,0,1,-0.2181412428614241,0.775912545855519,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88145,11.146792698935423,0,1,0.4415956417165859,0.6144752061370568,3.4641016151377544,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88146,11.146792698935423,0,1,0.4415956417165859,0.9354933744304931,1.7320508075688772,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88147,11.146792698935423,0,1,0.4415956417165859,1.0933303831487102,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88148,11.146792698935423,0,1,0.9719694110322501,0.11767042710626759,5.385164807134504,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88149,11.146792698935423,0,1,0.9719694110322501,-0.4016173480279552,4.47213595499958,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88150,11.146792698935423,0,1,0.9719694110322501,-0.2256552777980967,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88151,11.146792698935423,0,1,0.9719694110322501,0.20188634627812624,2.23606797749979,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88152,11.146792698935423,0,1,0.9719694110322501,0.20188634627812624,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88153,11.146792698935423,0,1,0.9719694110322501,0.45105466253845106,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88154,11.146792698935423,0,1,0.9719694110322501,0.8559276799977857,2.8284271247461903,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88155,11.146792698935423,0,1,0.9719694110322501,1.3270339853558026,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88156,11.146792698935423,0,1,1.2048595468211347,1.404166122541715,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88157,11.146792698935423,0,1,1.4212216326251894,-0.580834160322702,4.898979485566356,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88158,11.146792698935423,0,1,1.8140949571510987,-1.338990806260014,5.196152422706632,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88159,11.146792698935423,0,1,1.8140949571510987,0.2855075464944322,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88160,11.146792698935423,0,1,1.8140949571510987,1.7844987576565365,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88161,11.146792698935423,0,1,1.994176761560983,0.6954335016686494,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88162,11.146792698935423,0,1,0.4415956417165859,-0.4016173480279552,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88163,11.390902765908058,0,1,-1.7895695803966807,0.11767042710626759,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88164,11.390902765908058,0,1,-1.1275551723445036,0.45105466253845106,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88165,11.390902765908058,0,1,-0.6276715649250514,-1.1421098620087813,4.58257569495584,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88166,11.390902765908058,0,1,-0.6276715649250514,0.03283551304211519,4.358898943540674,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88167,11.390902765908058,0,1,-0.6276715649250514,1.4809307975951465,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88168,11.390902765908058,0,1,-0.2181412428614241,-1.7529690318854458,5.5677643628300215,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88169,11.390902765908058,0,1,-0.2181412428614241,-1.6465165508771287,5.385164807134504,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88170,11.390902765908058,0,1,-0.2181412428614241,-0.05264453801707921,4.358898943540674,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88171,11.390902765908058,0,1,-0.2181412428614241,0.03283551304211519,4.898979485566356,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88172,11.390902765908058,0,1,-0.2181412428614241,0.9354933744304931,2.6457513110645907,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88173,11.390902765908058,0,1,-0.2181412428614241,1.0146232984651469,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88174,11.390902765908058,0,1,0.132613617542462,-0.49079772514857045,4.69041575982343,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88175,11.390902765908058,0,1,0.4415956417165859,-0.7636711966407022,4.47213595499958,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88176,11.390902765908058,0,1,0.9719694110322501,-0.580834160322702,4.47213595499958,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88177,11.390902765908058,0,1,0.9719694110322501,-0.2256552777980967,3.1622776601683795,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88178,11.390902765908058,0,1,0.9719694110322501,-0.05264453801707921,3.605551275463989,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88179,11.390902765908058,0,1,0.9719694110322501,0.2855075464944322,3.872983346207417,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88180,11.390902765908058,0,1,0.9719694110322501,0.20188634627812624,3.4641016151377544,0.0,1.0,0.0,0.0,0.0,1.0,0
SCROP88181,11.390902765908058,0,1,0.9719694110322501,0.6144752061370568,2.23606797749979,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88182,11.390902765908058,0,1,0.9719694110322501,0.6144752061370568,3.872983346207417,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88183,11.390902765908058,0,1,0.9719694110322501,0.20188634627812624,1.7320508075688772,0.0,1.0,0.0,1.0,0.0,0.0,0
SCROP88184,11.390902765908058,0,1,1.4212216326251894,-1.439722161688139,5.385164807134504,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88185,11.390902765908058,0,1,1.8140949571510987,-0.313249698074716,4.242640687119285,0.0,1.0,0.0,0.0,1.0,0.0,0
SCROP88186,11.390902765908058,0,1,1.8140949571510987,0.20188634627812624,4.123105625617661,0.0,1.0,0.0,0.0,1.0,0.0,0
