Semanas_Utilizando,Semanas_Sem_Uso,Estimativa_de_Insetos,Doses_Semana,Tipo_de_Cultivo,Categoria_Pesticida,dano_na_plantacao
44.0,2,1678,10,1,2,0
43.0,1,1478,35,0,2,0
13.0,29,1212,10,0,2,0
18.0,15,677,30,0,2,0
,0,1132,10,0,3,0
29.0,10,732,15,0,2,0
26.0,4,410,30,1,2,0
42.0,0,1576,40,0,3,2
19.0,20,1297,5,1,2,1
47.0,0,2015,15,1,3,1
23.0,16,984,30,0,2,0
46.0,6,2688,30,0,2,0
13.0,0,789,20,1,3,0
20.0,28,2139,15,0,2,0
24.0,11,1212,20,0,2,1
11.0,0,531,20,1,3,0
39.0,1,1385,20,0,2,0
35.0,10,915,40,0,2,0
31.0,0,625,60,1,3,0
17.0,17,531,20,0,2,0
29.0,7,577,30,0,2,0
12.0,12,312,5,1,2,0
17.0,28,1678,40,0,2,0
51.0,0,1297,10,1,3,0
15.0,13,577,20,0,2,0
40.0,0,1678,20,1,3,1
,21,1385,15,0,2,0
40.0,8,2402,15,0,2,1
30.0,8,1132,30,0,2,0
38.0,10,1786,35,0,2,0
,3,626,20,1,2,0
21.0,25,1576,20,0,2,0
21.0,0,677,30,1,3,0
,0,984,10,1,3,0
31.0,22,3702,60,0,2,0
50.0,1,2267,30,0,2,1
37.0,7,1478,5,0,2,0
18.0,8,984,5,1,2,0
32.0,17,2016,10,0,2,1
,0,851,0,1,1,1
30.0,20,1786,60,0,2,0
35.0,0,1212,40,1,3,1
20.0,30,1898,10,0,2,0
37.0,13,1898,10,1,2,0
19.0,6,283,20,0,2,0
46.0,14,3336,40,0,2,1
26.0,6,732,60,1,2,0
50.0,2,1678,20,1,2,0
55.0,0,2687,15,0,2,0
31.0,0,1478,30,0,3,0
22.0,5,312,10,0,2,0
18.0,27,1478,5,1,2,0
,12,531,40,1,2,0
37.0,2,1296,15,1,2,0
50.0,7,2016,60,0,2,1
28.0,0,626,50,0,2,0
41.0,0,851,20,0,2,0
45.0,2,1212,40,0,2,0
30.0,0,851,40,0,3,1
38.0,0,1132,40,0,3,2
,24,851,60,0,2,0
18.0,7,232,5,0,2,0
32.0,0,851,40,0,3,1
23.0,13,984,20,0,2,0
10.0,29,1678,20,0,2,1
,0,1297,15,1,3,0
19.0,10,531,5,1,2,0
29.0,1,2401,20,0,2,0
40.0,2,2267,50,0,2,0
30.0,14,1678,15,0,2,0
40.0,11,1898,40,0,2,1
11.0,13,448,50,0,2,0
22.0,3,2016,80,0,2,0
31.0,17,3164,20,0,2,1
13.0,20,625,10,1,2,0
15.0,6,531,10,1,2,0
32.0,0,531,45,0,3,0
14.0,26,1898,10,0,2,1
35.0,10,1212,60,0,2,0
45.0,3,2840,10,1,2,0
29.0,5,851,20,0,2,0
35.0,0,851,40,0,3,1
32.0,11,1385,5,1,2,0
11.0,26,984,20,0,2,0
31.0,6,2015,20,0,2,0
36.0,0,916,5,1,3,0
38.0,1,1385,20,1,2,1
28.0,8,625,20,0,2,0
42.0,3,1898,40,0,2,0
21.0,4,311,15,0,2,0
25.0,0,577,40,0,2,0
36.0,7,789,30,0,2,0
45.0,7,2840,20,1,2,0
14.0,33,1575,50,0,2,0
26.0,0,2542,20,0,3,1
,20,1575,35,0,2,0
31.0,15,1385,20,0,2,0
28.0,7,489,20,0,2,0
21.0,11,577,80,0,2,0
47.0,0,1786,25,1,2,0
26.0,17,851,25,0,2,0
28.0,13,789,40,0,2,0
14.0,16,677,40,0,2,0
23.0,0,731,15,1,3,0
18.0,7,410,30,0,2,0
14.0,12,488,35,0,2,0
16.0,22,984,10,1,2,0
48.0,9,2267,30,0,2,0
43.0,0,916,25,0,3,0
36.0,15,2016,55,0,2,0
28.0,10,1478,30,1,2,0
29.0,0,1478,10,1,3,0
36.0,0,1785,20,0,3,0
51.0,0,2015,20,1,3,0
50.0,0,1898,25,0,3,1
38.0,5,1478,40,0,2,0
32.0,4,625,40,0,2,0
27.0,2,577,50,0,2,0
17.0,0,488,20,0,3,0
33.0,0,411,70,1,3,0
16.0,15,531,20,0,2,0
20.0,23,1785,30,0,2,0
23.0,2,448,45,0,2,0
24.0,10,626,30,0,2,0
42.0,0,1678,5,1,3,0
17.0,14,577,15,0,2,0
35.0,4,1478,25,0,2,0
30.0,0,1575,20,1,3,0
29.0,6,1385,20,0,2,0
,0,677,30,1,3,0
,28,2139,20,0,2,0
24.0,21,3336,20,0,2,0
58.0,0,2688,15,1,3,1
17.0,0,232,30,0,3,0
45.0,0,915,15,1,3,0
37.0,3,1478,15,1,2,1
,0,1132,10,1,3,0
49.0,0,2015,20,0,3,1
15.0,0,625,15,1,3,0
,29,2999,15,0,2,0
26.0,0,312,15,0,3,0
44.0,0,1786,20,1,3,0
24.0,0,731,15,1,3,0
34.0,0,731,35,1,3,0
48.0,8,2267,20,0,2,2
14.0,23,915,20,0,2,0
50.0,8,2688,20,0,2,0
26.0,0,489,20,1,3,2
52.0,0,2402,30,1,3,0
10.0,22,984,40,0,2,0
19.0,27,1385,30,0,2,0
26.0,6,677,55,0,2,0
34.0,0,1132,15,0,3,0
33.0,16,1785,40,0,2,1
23.0,7,732,80,0,2,0
24.0,15,488,20,0,2,0
41.0,2,1296,60,0,2,1
27.0,18,2015,20,1,2,0
28.0,20,2688,40,0,2,0
,0,342,10,1,3,0
36.0,14,3165,10,0,2,1
25.0,20,1576,60,0,2,0
24.0,31,2541,20,0,2,0
25.0,17,1212,10,1,2,0
32.0,0,410,10,1,3,0
26.0,0,375,50,1,3,0
44.0,3,1786,20,0,2,0
10.0,12,488,10,0,2,0
21.0,0,311,10,0,3,0
35.0,0,1576,20,0,3,0
,13,577,45,0,2,0
36.0,15,2267,20,1,2,1
16.0,29,1385,25,0,2,0
25.0,0,232,60,1,3,0
45.0,7,2687,20,1,2,0
,0,915,20,0,3,0
38.0,0,531,60,0,3,0
15.0,0,312,20,0,3,0
25.0,14,851,10,1,2,0
46.0,3,1478,20,0,2,0
,4,789,40,0,2,0
21.0,14,1212,40,0,2,0
26.0,8,984,20,0,2,0
22.0,9,577,15,0,2,0
43.0,2,1056,20,0,2,0
37.0,0,851,35,1,3,0
23.0,0,625,10,1,3,0
28.0,14,984,30,0,2,0
10.0,22,851,10,0,2,0
29.0,30,2401,20,0,2,0
35.0,0,2688,15,0,3,0
31.0,0,984,20,1,3,0
,22,3516,20,0,2,0
24.0,17,1297,60,0,2,0
22.0,25,1478,20,0,2,0
41.0,0,984,40,0,3,1
17.0,0,209,20,1,3,0
,0,1212,15,0,3,1
,27,2267,20,1,2,0
48.0,0,2542,15,1,3,0
22.0,6,448,50,0,2,0
27.0,12,1678,40,0,2,0
22.0,36,2999,20,0,2,1
6.0,29,2542,15,0,2,0
47.0,3,1678,20,0,2,0
45.0,7,2015,30,0,2,0
,22,915,40,0,2,0
48.0,0,2267,30,1,3,1
10.0,13,342,20,1,2,0
50.0,0,1478,40,0,3,0
35.0,0,1678,20,1,3,1
55.0,0,2541,10,0,3,2
16.0,15,489,15,1,2,0
38.0,0,1212,15,1,3,1
24.0,22,915,15,1,2,0
20.0,0,915,5,0,3,0
44.0,3,2016,40,0,2,0
30.0,25,2840,10,0,2,1
29.0,11,915,50,0,2,0
21.0,13,2016,20,1,2,0
22.0,4,256,20,0,2,0
24.0,20,1478,15,0,2,0
46.0,0,1576,10,0,3,1
46.0,0,1478,40,1,3,1
29.0,8,984,80,0,2,0
30.0,11,984,20,0,2,0
35.0,11,1575,40,0,2,0
39.0,0,1132,25,1,3,0
43.0,4,1297,20,0,2,0
54.0,0,2541,25,0,3,1
29.0,12,1056,25,0,2,0
49.0,0,2402,15,0,3,0
20.0,0,283,10,1,3,0
26.0,0,256,40,0,3,0
,16,984,20,1,2,0
31.0,24,2541,20,0,2,0
33.0,7,1296,20,0,2,0
30.0,1,1385,15,1,2,0
35.0,8,1385,50,0,2,0
19.0,23,984,30,0,2,0
26.0,10,1056,70,0,2,1
15.0,0,1478,30,0,3,0
20.0,18,984,20,1,2,0
39.0,0,488,20,0,3,0
14.0,0,448,20,1,3,1
29.0,17,2015,30,0,2,0
41.0,10,2267,20,0,2,0
21.0,4,731,20,0,2,0
48.0,0,2015,25,0,3,0
54.0,0,2999,20,0,3,2
32.0,10,1212,20,0,2,0
12.0,6,209,40,1,2,0
,15,1132,40,0,2,0
25.0,0,1785,20,1,3,0
13.0,20,625,10,0,2,0
51.0,0,1575,60,1,3,0
40.0,11,2267,20,0,2,1
12.0,34,2840,35,0,2,0
19.0,5,577,60,1,2,0
,18,851,10,0,2,0
34.0,15,2015,35,0,2,0
54.0,0,1478,20,0,3,0
25.0,29,2139,5,0,2,0
50.0,0,2015,40,0,3,2
54.0,0,2267,20,0,2,0
25.0,16,984,20,0,2,0
36.0,0,1056,30,0,3,1
13.0,20,851,15,0,2,0
25.0,11,1678,20,1,2,0
47.0,0,1212,40,0,3,0
23.0,0,916,80,1,3,0
40.0,0,1056,40,0,3,1
26.0,16,1212,40,0,2,0
48.0,8,2840,40,0,2,0
,30,2402,20,0,2,1
39.0,6,1296,20,1,2,0
22.0,10,1056,20,0,2,0
23.0,5,625,20,0,2,0
28.0,4,625,50,0,2,0
24.0,0,209,5,0,3,0
30.0,0,411,20,0,2,0
8.0,31,1898,20,1,2,0
15.0,16,531,25,1,2,0
46.0,0,2016,5,0,3,0
27.0,4,1212,10,0,2,0
10.0,32,1576,20,0,2,0
11.0,18,531,30,0,2,0
30.0,0,850,20,0,3,1
14.0,13,577,5,0,2,0
9.0,13,488,20,0,2,0
32.0,11,984,60,1,2,0
33.0,2,626,50,0,2,0
46.0,6,2139,15,0,2,0
15.0,12,311,20,0,2,0
23.0,0,677,5,1,3,0
59.0,0,2688,15,1,3,0
34.0,7,984,30,1,2,0
23.0,13,677,15,0,2,0
8.0,26,1132,40,0,2,0
,25,1898,5,1,2,0
26.0,0,626,35,1,3,0
38.0,4,1056,30,0,2,0
28.0,8,1478,20,0,2,0
13.0,17,732,50,0,2,0
10.0,23,851,10,1,2,0
,0,1898,30,1,3,0
21.0,18,984,40,0,2,0
53.0,0,2402,20,0,3,1
30.0,3,984,10,1,2,0
52.0,0,2401,30,1,3,1
,0,188,50,0,3,0
29.0,19,2267,80,0,2,0
30.0,0,732,20,0,3,0
10.0,0,188,5,0,3,0
22.0,11,577,20,0,2,0
43.0,5,1786,20,0,2,0
35.0,18,3702,30,0,2,0
24.0,9,915,10,0,2,0
37.0,0,984,20,0,3,0
40.0,4,790,60,0,2,0
35.0,13,2016,20,1,2,0
18.0,10,488,25,1,2,0
31.0,4,1678,20,0,2,1
25.0,12,915,5,0,2,0
15.0,14,448,20,0,2,0
31.0,0,789,15,1,3,0
42.0,15,2840,20,0,2,0
7.0,15,915,20,0,2,0
,0,283,30,0,3,0
42.0,0,851,10,0,3,0
28.0,18,1296,80,0,2,1
45.0,6,1212,40,1,2,0
50.0,0,1296,40,0,3,2
37.0,12,2999,15,1,2,0
39.0,0,1296,50,0,3,0
52.0,0,1786,60,0,3,0
19.0,18,984,40,0,2,0
38.0,0,984,60,1,3,0
28.0,27,3164,20,0,2,0
13.0,22,732,25,0,2,0
38.0,16,2688,15,0,2,0
26.0,17,2267,60,0,2,0
49.0,0,1385,30,0,3,2
12.0,0,1478,20,1,3,0
18.0,15,625,30,0,2,0
,0,375,30,1,3,0
17.0,19,1212,40,0,2,0
31.0,19,2016,50,0,2,0
20.0,31,2267,20,0,2,0
60.0,0,2541,30,0,3,1
0.0,0,1297,0,1,1,1
40.0,1,2015,10,1,2,0
40.0,20,2999,30,0,2,0
45.0,1,1576,20,0,2,1
24.0,0,209,5,0,3,0
31.0,30,2840,30,0,2,0
12.0,36,1898,25,0,2,0
26.0,1,731,30,0,2,0
20.0,0,232,30,0,2,0
41.0,7,1478,40,0,2,0
15.0,21,1385,10,1,2,1
45.0,0,3516,10,1,3,1
32.0,18,2139,20,0,2,1
29.0,15,1212,20,1,2,0
27.0,0,2401,10,1,3,0
23.0,11,531,25,0,2,0
20.0,18,2840,10,0,2,0
36.0,4,1478,10,0,2,0
37.0,25,2999,20,0,2,1
34.0,0,915,20,1,2,0
,14,577,20,0,2,0
40.0,5,1385,25,0,2,0
,0,488,20,0,2,0
39.0,1,1212,20,1,2,0
12.0,15,625,20,1,2,0
18.0,21,1132,25,0,2,0
,18,2138,10,1,2,0
27.0,23,1576,15,1,2,0
40.0,27,3164,10,0,2,0
49.0,0,1678,5,1,3,0
35.0,0,1296,60,0,2,0
15.0,5,209,30,0,2,0
32.0,14,1898,25,0,2,0
,0,1576,5,0,3,0
15.0,5,851,25,1,2,0
10.0,19,1212,20,1,2,0
35.0,14,2267,20,0,2,1
,16,625,40,1,2,0
22.0,22,1575,30,0,2,0
23.0,9,677,80,0,2,0
55.0,0,2999,20,0,2,0
10.0,22,732,25,0,2,0
,17,489,5,0,2,0
37.0,0,1385,25,0,3,0
20.0,20,1898,5,1,2,0
32.0,15,1898,20,0,2,0
53.0,2,2016,30,0,2,0
10.0,10,488,10,1,2,0
48.0,0,2267,20,0,3,1
22.0,0,677,20,0,3,0
14.0,22,851,15,1,2,0
,0,2999,10,1,3,0
38.0,14,2139,40,0,2,1
11.0,39,2267,20,0,2,0
50.0,0,2138,15,1,3,1
50.0,0,1212,35,0,3,0
0.0,0,731,0,0,1,0
55.0,0,2840,15,1,3,0
17.0,0,168,40,0,3,0
40.0,0,1478,20,1,3,1
26.0,0,375,10,0,3,0
20.0,28,1576,10,0,2,1
32.0,8,1296,20,0,2,0
40.0,0,1132,30,1,2,0
30.0,10,2401,20,0,2,1
27.0,0,410,25,1,3,0
0.0,0,3896,0,0,1,1
44.0,10,1575,20,0,2,1
41.0,0,984,60,0,3,0
20.0,21,1575,50,0,2,0
55.0,0,2402,20,1,3,0
27.0,25,1478,30,0,2,0
31.0,5,731,20,1,2,1
60.0,5,3164,15,0,2,1
,25,1678,15,0,2,0
26.0,16,1385,40,0,2,0
,30,2688,30,0,2,0
18.0,0,188,45,1,3,0
21.0,32,2999,20,0,2,0
36.0,12,1785,20,1,2,0
33.0,0,677,45,0,3,0
27.0,21,1898,20,0,2,1
33.0,15,2267,40,0,2,1
25.0,15,1478,20,1,2,0
0.0,0,232,0,1,1,1
12.0,0,732,30,1,3,0
10.0,31,1478,10,0,2,0
36.0,9,1478,30,0,2,0
45.0,0,2688,20,1,3,0
51.0,0,1785,25,0,3,1
25.0,21,2688,40,0,2,0
20.0,24,1786,10,0,2,0
21.0,0,1132,20,1,3,0
56.0,0,2999,10,0,3,1
41.0,1,731,60,0,2,0
60.0,0,3337,10,0,3,2
30.0,0,375,10,1,3,1
37.0,16,2267,20,0,2,0
15.0,17,626,10,0,2,0
20.0,26,2016,40,0,2,0
,5,1478,20,0,2,0
14.0,0,851,20,1,2,0
60.0,3,2840,15,0,2,1
28.0,0,789,15,0,3,0
34.0,0,984,80,0,3,0
16.0,21,915,15,0,2,0
36.0,10,984,5,0,2,0
46.0,0,1478,40,0,3,1
38.0,12,1898,50,0,2,0
,6,731,35,0,2,0
10.0,10,410,15,1,2,0
44.0,4,1785,30,0,2,1
20.0,14,531,30,0,2,0
42.0,0,1575,30,1,3,0
35.0,0,1478,5,0,3,0
22.0,1,915,5,1,2,0
34.0,0,789,10,1,3,0
,11,1785,30,0,2,0
29.0,13,1478,50,1,2,0
10.0,5,256,20,1,2,0
57.0,0,2542,10,1,3,0
28.0,0,1385,10,0,3,0
27.0,10,1056,20,1,2,0
29.0,16,1786,20,0,2,0
17.0,13,677,15,0,2,0
50.0,0,2138,70,1,3,0
37.0,3,1132,20,0,2,0
25.0,23,2840,5,0,2,0
29.0,6,577,50,0,2,0
29.0,0,789,80,0,3,0
16.0,13,375,15,0,2,0
8.0,32,1478,10,0,2,0
17.0,22,851,80,0,2,1
49.0,0,1786,40,1,3,2
39.0,10,1478,40,0,2,0
44.0,6,2999,20,0,2,0
28.0,14,789,40,0,2,0
29.0,1,626,40,0,2,0
9.0,23,789,15,1,2,1
15.0,19,789,5,0,2,0
9.0,20,626,20,0,2,0
34.0,11,1297,40,0,2,0
33.0,1,677,40,0,2,0
29.0,11,1296,30,1,2,0
26.0,12,984,60,0,2,0
18.0,10,375,35,0,2,0
28.0,11,677,50,0,2,0
40.0,0,2688,20,1,3,1
16.0,23,1132,35,0,2,0
30.0,24,1898,20,0,2,0
48.0,0,1898,20,1,3,1
56.0,9,3516,20,0,2,0
10.0,0,232,40,1,3,0
17.0,0,531,10,1,3,0
50.0,0,2267,20,0,3,1
19.0,24,1678,10,0,2,0
12.0,36,1898,25,0,2,0
23.0,0,411,40,0,3,0
11.0,0,150,10,0,3,0
25.0,7,850,50,0,2,0
7.0,38,2138,10,0,2,0
33.0,0,1297,30,1,2,0
13.0,0,342,40,0,3,0
29.0,10,1678,5,1,2,0
19.0,16,677,30,1,2,0
58.0,0,2840,25,0,2,0
41.0,1,850,10,1,2,0
,14,577,20,1,2,0
48.0,7,1678,15,0,2,0
34.0,14,1785,40,0,2,0
48.0,5,2267,30,0,2,0
22.0,17,1212,5,0,2,0
48.0,0,1576,35,0,3,0
26.0,6,531,95,0,2,0
30.0,25,2016,10,0,2,0
32.0,3,625,20,0,2,0
25.0,4,1898,20,0,2,1
48.0,0,1785,10,0,3,0
17.0,22,1212,5,0,2,0
24.0,14,1575,15,0,2,0
32.0,0,732,40,0,3,0
,0,1132,10,1,3,1
,0,577,25,0,2,0
32.0,0,625,35,1,3,0
38.0,19,2688,25,0,2,0
22.0,18,1132,25,0,2,0
35.0,15,1576,40,0,2,1
26.0,23,1385,50,0,2,0
30.0,12,1132,40,0,2,0
26.0,0,488,25,0,3,0
15.0,33,2139,10,0,2,2
30.0,0,625,10,1,3,0
30.0,0,916,10,1,3,0
25.0,9,677,30,0,2,0
40.0,8,1478,30,0,2,0
29.0,0,410,15,1,3,0
49.0,0,3516,15,1,3,0
25.0,16,1678,15,0,2,0
41.0,0,2016,50,1,3,1
44.0,0,1132,60,0,3,0
,0,851,20,1,3,0
23.0,0,1212,40,1,3,0
45.0,0,1385,30,0,3,1
48.0,4,2687,10,1,2,0
,14,1385,20,0,2,0
18.0,19,1678,20,0,2,0
17.0,1,209,20,0,2,0
34.0,2,851,60,0,2,0
29.0,26,2840,30,0,2,0
29.0,4,677,50,0,2,0
52.0,0,2016,30,0,3,2
40.0,1,1212,50,0,2,0
33.0,16,1478,40,0,2,0
16.0,20,732,40,0,2,0
13.0,36,2401,40,0,2,0
37.0,10,1678,40,0,2,0
26.0,2,342,10,1,2,0
,3,1212,10,1,2,0
31.0,21,2138,10,0,2,0
23.0,38,3895,15,0,2,0
18.0,18,626,50,0,2,0
15.0,9,1212,5,0,2,0
25.0,11,789,10,0,2,0
18.0,21,1296,20,1,2,0
24.0,8,448,65,0,2,0
,0,1297,20,0,3,2
33.0,17,1786,20,0,2,1
32.0,5,850,40,0,2,0
25.0,8,1132,40,0,2,0
,10,625,60,0,2,0
25.0,0,488,25,0,3,0
,18,1575,10,0,2,0
32.0,0,2401,20,1,3,0
45.0,0,1212,50,0,3,2
30.0,12,1575,60,0,2,0
11.0,12,375,15,0,2,0
20.0,2,411,30,0,2,0
41.0,0,2401,40,0,3,0
56.0,14,3896,20,0,2,0
31.0,7,1132,30,0,2,0
32.0,0,531,40,1,3,1
25.0,28,2542,20,0,2,0
22.0,0,257,10,1,3,0
41.0,2,2139,20,0,2,0
10.0,31,3337,20,0,2,0
45.0,3,1575,60,0,2,0
37.0,15,2267,20,0,2,0
,0,625,30,0,3,0
41.0,1,1296,50,0,2,0
10.0,10,789,20,0,2,0
23.0,0,283,15,0,3,0
37.0,0,1056,35,1,3,0
24.0,14,915,20,0,2,0
44.0,4,2267,40,0,2,0
22.0,2,531,15,1,2,0
37.0,13,2402,40,0,2,0
17.0,20,851,40,0,2,0
15.0,24,1898,10,0,2,1
7.0,13,916,5,1,2,0
39.0,0,851,5,0,2,0
18.0,15,732,20,0,2,0
18.0,4,448,30,0,2,0
,9,1212,10,1,2,0
30.0,0,1576,25,0,3,1
15.0,33,2840,30,0,2,0
25.0,7,984,40,0,2,0
10.0,3,625,10,1,2,0
10.0,18,625,5,0,2,0
41.0,0,984,30,0,3,1
24.0,26,2267,40,0,2,0
,0,168,60,0,3,0
26.0,8,488,25,0,2,0
10.0,18,531,60,1,2,0
12.0,40,2401,5,1,2,0
32.0,0,488,15,1,3,0
20.0,17,1296,10,1,2,0
22.0,23,1576,20,0,2,0
41.0,8,1678,20,0,2,0
32.0,7,732,5,1,2,0
50.0,0,2015,30,0,3,1
,1,851,25,0,2,0
17.0,13,531,60,0,2,0
37.0,5,1132,15,0,2,0
20.0,16,1385,25,0,2,0
48.0,0,1898,10,0,3,1
32.0,12,1296,5,1,2,0
19.0,27,1478,40,0,2,0
,3,1576,40,0,2,0
14.0,14,448,45,0,2,0
16.0,20,984,20,0,2,0
7.0,14,448,20,0,2,0
48.0,0,2542,20,1,3,0
17.0,12,677,20,1,2,0
12.0,40,2401,25,0,2,1
26.0,12,732,40,0,2,0
20.0,1,448,30,0,2,0
28.0,0,677,20,0,3,1
49.0,0,1678,20,0,3,1
7.0,18,1576,10,1,2,0
42.0,0,2688,20,0,3,1
14.0,30,1296,10,0,2,0
13.0,32,1785,20,0,2,0
28.0,8,1385,40,0,2,0
17.0,20,1132,20,0,2,0
35.0,10,2401,30,0,2,0
28.0,0,1296,20,1,3,0
22.0,17,1385,10,0,2,0
40.0,17,2016,60,0,2,1
48.0,1,1898,35,0,2,0
31.0,21,2999,25,0,2,0
35.0,1,1056,20,0,2,0
18.0,34,2542,20,0,2,0
,5,531,40,0,2,0
19.0,18,2016,15,0,2,0
26.0,19,1212,10,0,2,0
32.0,22,2999,20,0,2,1
39.0,11,2015,20,0,2,0
38.0,15,2542,30,0,2,0
32.0,4,1056,40,0,2,0
60.0,0,2688,10,0,3,1
40.0,2,1296,30,0,2,0
15.0,21,1056,5,0,2,0
40.0,0,1296,30,0,3,2
20.0,12,915,10,1,2,0
9.0,10,256,20,1,2,0
16.0,21,1132,60,0,2,0
24.0,0,312,30,0,3,0
,17,2016,40,0,2,0
28.0,9,851,10,0,2,0
53.0,0,2402,30,0,3,1
28.0,10,851,60,0,2,0
53.0,0,2542,40,0,3,1
42.0,0,1296,15,0,2,0
25.0,4,375,30,0,2,0
,0,1786,30,0,3,1
,0,2016,20,1,3,1
16.0,35,1785,15,0,2,0
23.0,11,375,40,0,2,0
22.0,9,577,20,0,2,0
27.0,12,916,20,0,2,0
6.0,0,625,30,0,3,1
48.0,6,2840,5,0,2,1
30.0,0,850,15,1,3,1
22.0,24,1478,10,0,2,0
20.0,15,1478,10,0,2,0
20.0,21,984,25,0,2,0
19.0,30,1678,40,0,2,0
12.0,0,531,15,1,3,0
20.0,24,1385,50,0,2,0
43.0,0,1296,30,0,2,0
32.0,0,577,40,0,3,0
37.0,20,2687,20,0,2,0
27.0,25,2688,10,0,2,0
22.0,15,790,20,0,2,0
,23,915,20,0,2,0
21.0,12,488,20,1,2,0
20.0,17,916,50,0,2,0
0.0,0,3896,0,1,1,2
16.0,18,789,20,0,2,0
,0,375,20,0,3,0
31.0,0,915,15,0,3,0
29.0,26,3337,15,0,2,0
27.0,22,2139,5,1,2,0
20.0,0,2139,10,0,3,1
26.0,4,625,15,0,2,0
36.0,8,1297,30,0,2,0
27.0,1,577,25,0,2,0
38.0,0,916,30,1,3,1
30.0,0,1212,40,0,3,2
50.0,1,1576,20,0,2,0
15.0,0,915,30,0,3,0
52.0,0,2139,15,0,3,1
8.0,44,3516,5,1,2,0
36.0,0,448,10,1,3,0
14.0,17,677,10,1,2,0
38.0,7,1478,40,0,2,0
29.0,0,342,20,0,3,0
,9,1056,10,1,2,0
16.0,13,488,30,0,2,0
19.0,23,1575,60,0,2,0
38.0,13,2267,20,0,2,0
25.0,0,1385,30,1,3,0
46.0,0,1478,40,0,3,2
33.0,16,1576,20,1,2,0
,0,1132,40,0,3,0
36.0,16,2267,10,1,2,0
59.0,0,2840,20,0,3,0
22.0,34,2999,15,0,2,0
18.0,7,577,40,0,2,0
14.0,26,1385,5,0,2,0
33.0,4,625,20,0,2,0
30.0,6,1056,50,1,2,0
33.0,31,3337,20,0,2,0
17.0,23,1132,5,0,2,0
7.0,37,2016,15,0,2,0
33.0,0,2138,20,0,3,1
18.0,6,256,10,0,2,0
35.0,7,1056,40,0,2,0
,20,790,20,0,2,0
38.0,8,1132,15,0,2,0
29.0,0,577,40,0,3,1
24.0,15,1786,20,1,2,0
37.0,16,1898,25,0,2,0
36.0,11,1385,10,0,2,0
35.0,12,2402,35,0,2,0
43.0,0,1678,20,0,3,0
36.0,0,1056,25,1,3,0
24.0,8,448,20,1,2,0
36.0,11,1212,25,0,2,0
47.0,0,1576,10,1,3,0
,1,488,30,0,2,0
17.0,0,1056,10,1,3,0
33.0,2,577,30,0,2,0
,0,1478,20,1,3,2
18.0,16,851,15,0,2,0
24.0,15,1212,45,0,2,0
39.0,3,1478,25,0,2,1
21.0,23,1478,35,0,2,0
40.0,6,1785,40,0,2,0
26.0,16,1898,40,0,2,0
27.0,12,2401,20,0,2,0
40.0,13,2542,15,0,2,0
41.0,0,984,20,0,3,2
27.0,17,1678,30,0,2,0
37.0,3,851,20,0,2,0
48.0,0,1478,20,0,3,1
36.0,0,1575,5,0,3,0
17.0,25,1576,20,0,2,0
44.0,16,3336,5,0,2,0
35.0,0,1296,40,0,2,0
21.0,7,488,25,0,2,0
25.0,4,1678,40,0,2,0
40.0,0,1785,20,1,2,0
16.0,17,850,20,0,2,0
45.0,7,2139,30,0,2,0
10.0,10,411,40,0,2,0
30.0,0,789,15,0,3,1
50.0,2,2541,40,0,2,0
,13,625,50,0,2,0
31.0,15,1678,20,0,2,0
,17,1212,5,0,2,0
33.0,0,625,15,0,2,0
21.0,0,232,30,1,3,0
12.0,9,677,30,0,2,0
41.0,0,1132,50,0,3,0
44.0,6,1898,30,1,2,0
37.0,0,625,60,0,3,0
44.0,0,2687,10,1,3,0
29.0,7,1132,30,0,2,0
36.0,1,677,50,0,2,0
22.0,0,257,20,1,3,0
27.0,4,731,15,0,2,0
10.0,0,209,20,1,3,0
20.0,2,626,10,0,2,0
36.0,3,851,50,0,2,0
22.0,9,488,10,1,2,0
,5,2267,35,1,2,0
20.0,19,1212,35,0,2,0
,0,1786,25,1,3,0
11.0,20,732,5,1,2,0
23.0,24,2688,40,0,2,0
47.0,1,1296,30,0,2,0
33.0,17,2542,15,0,2,1
33.0,25,2999,30,0,2,0
28.0,0,488,10,0,3,0
61.0,0,3895,20,1,3,0
24.0,14,1297,10,0,2,0
21.0,18,2015,60,0,2,1
,18,1056,5,0,2,0
55.0,0,1898,10,0,3,0
,6,2138,20,0,2,1
30.0,21,1898,60,0,2,0
43.0,2,2267,30,0,2,0
30.0,0,448,30,0,3,0
22.0,11,577,10,0,2,0
54.0,0,2267,15,0,3,1
23.0,17,1132,5,1,2,1
40.0,4,1678,40,1,2,0
44.0,0,2687,30,1,3,1
,20,1132,10,1,2,0
32.0,7,851,15,0,2,0
30.0,22,2015,20,0,2,0
,0,2267,15,1,3,0
52.0,0,2688,5,0,3,1
26.0,5,731,10,0,2,0
32.0,7,984,20,0,2,0
31.0,0,1385,20,1,3,0
35.0,11,1478,60,0,2,0
32.0,15,2015,20,0,2,0
35.0,0,790,30,1,3,1
46.0,0,1212,25,0,3,0
46.0,0,1898,25,1,3,0
15.0,0,151,10,0,3,0
26.0,0,1898,40,0,3,0
54.0,0,2015,5,0,3,1
19.0,24,1385,20,0,2,0
20.0,11,1297,40,0,2,0
0.0,0,1785,0,1,1,2
27.0,14,789,20,0,2,0
28.0,10,1132,35,0,2,0
37.0,6,851,60,0,2,0
22.0,37,2016,20,1,2,0
