Semanas_Utilizando,Semanas_Sem_Uso,Estimativa_de_Insetos,Doses_Semana,Tipo_de_Cultivo,Categoria_Pesticida,dano_na_plantacao
0.0,1.0,18.0,11.0,489.0,60.0,0
0.0,2.0,18.0,0.0,231.0,50.0,0
1.0,2.0,20.0,0.0,151.0,20.0,0
0.0,1.0,16.0,16.0,577.0,20.0,0
0.0,1.0,28.0,28.0,2999.0,20.0,1
1.0,1.0,14.0,20.0,1576.0,10.0,0
0.0,1.0,37.0,7.0,1056.0,35.0,0
0.0,1.0,20.0,19.0,851.0,15.0,0
0.0,1.0,20.0,16.0,1132.0,40.0,0
0.0,1.0,40.0,18.0,3702.0,20.0,1
1.0,2.0,37.0,0.0,1056.0,35.0,0
0.0,1.0,40.0,18.0,3702.0,20.0,0
0.0,1.0,22.0,9.0,789.0,20.0,0
0.0,1.0,50.0,10.0,3702.0,40.0,0
0.0,1.0,26.0,10.0,1212.0,60.0,0
0.0,1.0,45.0,9.0,1678.0,15.0,0
1.0,1.0,26.0,10.0,1297.0,25.0,0
0.0,2.0,59.0,0.0,2688.0,25.0,0
1.0,1.0,32.0,3.0,915.0,15.0,0
0.0,1.0,17.0,40.0,3164.0,20.0,0
0.0,1.0,13.0,29.0,1576.0,70.0,0
0.0,1.0,28.0,12.0,625.0,40.0,0
1.0,1.0,24.0,14.0,1056.0,15.0,0
1.0,2.0,60.0,0.0,2402.0,10.0,1
0.0,1.0,17.0,15.0,488.0,40.0,0
0.0,1.0,20.0,4.0,488.0,50.0,0
1.0,1.0,52.0,2.0,2401.0,20.0,0
0.0,1.0,44.0,16.0,3702.0,10.0,0
0.0,1.0,24.0,16.0,984.0,50.0,0
0.0,1.0,35.0,10.0,1296.0,40.0,0
1.0,2.0,18.0,0.0,732.0,5.0,0
0.0,2.0,30.0,0.0,375.0,50.0,0
0.0,1.0,16.0,19.0,731.0,10.0,0
0.0,1.0,22.0,7.0,677.0,60.0,0
0.0,1.0,28.0,9.0,577.0,30.0,0
1.0,1.0,37.0,6.0,1385.0,10.0,0
0.0,1.0,19.0,25.0,1385.0,80.0,0
0.0,1.0,15.0,24.0,1212.0,60.0,0
1.0,1.0,30.0,2.0,732.0,20.0,0
0.0,1.0,28.0,0.0,851.0,50.0,0
1.0,2.0,35.0,0.0,1132.0,15.0,0
0.0,1.0,17.0,20.0,731.0,40.0,0
0.0,1.0,44.0,6.0,2016.0,60.0,0
0.0,1.0,14.0,18.0,731.0,20.0,0
1.0,2.0,19.0,0.0,283.0,40.0,0
0.0,2.0,25.0,0.0,625.0,30.0,0
1.0,2.0,17.0,0.0,489.0,10.0,0
0.0,1.0,40.0,9.0,1212.0,25.0,0
1.0,1.0,28.0,15.0,1576.0,10.0,1
0.0,2.0,34.0,0.0,1132.0,20.0,0
1.0,1.0,18.0,3.0,188.0,10.0,0
0.0,1.0,52.0,5.0,2840.0,25.0,0
0.0,1.0,25.0,11.0,851.0,10.0,0
1.0,2.0,50.0,0.0,2688.0,40.0,2
1.0,1.0,28.0,7.0,789.0,30.0,0
0.0,1.0,37.0,11.0,2139.0,50.0,0
0.0,1.0,24.0,13.0,732.0,60.0,0
0.0,1.0,46.0,0.0,2016.0,20.0,0
1.0,2.0,6.0,0.0,209.0,5.0,0
0.0,1.0,28.0,18.0,625.0,20.0,0
0.0,1.0,14.0,12.0,410.0,60.0,0
1.0,1.0,28.0,4.0,531.0,10.0,0
1.0,2.0,39.0,0.0,1478.0,5.0,0
0.0,1.0,20.0,5.0,1678.0,30.0,1
0.0,1.0,30.0,5.0,1296.0,30.0,0
0.0,1.0,20.0,34.0,2688.0,10.0,0
1.0,1.0,28.0,9.0,2267.0,30.0,1
0.0,2.0,55.0,0.0,2541.0,20.0,1
0.0,1.0,57.0,3.0,3165.0,15.0,0
0.0,1.0,13.0,14.0,677.0,40.0,0
1.0,1.0,40.0,0.0,1385.0,10.0,0
0.0,2.0,46.0,0.0,984.0,40.0,1
1.0,1.0,33.0,5.0,915.0,20.0,0
0.0,1.0,30.0,16.0,1385.0,25.0,0
1.0,2.0,53.0,0.0,2015.0,10.0,0
0.0,1.0,41.0,8.0,1385.0,30.0,0
1.0,1.0,27.0,19.0,1678.0,5.0,0
1.0,1.0,16.0,16.0,1297.0,20.0,0
0.0,1.0,38.0,1.0,789.0,10.0,0
0.0,1.0,21.0,22.0,1898.0,15.0,0
1.0,2.0,40.0,0.0,915.0,15.0,1
1.0,2.0,28.0,0.0,677.0,10.0,0
0.0,1.0,31.0,3.0,732.0,45.0,0
0.0,1.0,17.0,6.0,168.0,25.0,0
0.0,1.0,20.0,21.0,677.0,35.0,0
1.0,1.0,32.0,1.0,1056.0,20.0,0
1.0,1.0,20.0,5.0,625.0,20.0,0
1.0,1.0,20.0,15.0,789.0,20.0,0
1.0,1.0,7.0,28.0,1478.0,20.0,0
1.0,2.0,31.0,0.0,2016.0,20.0,0
0.0,1.0,20.0,2.0,411.0,15.0,0
0.0,1.0,25.0,15.0,1132.0,40.0,0
0.0,1.0,30.0,8.0,1678.0,15.0,0
1.0,1.0,7.0,18.0,677.0,20.0,0
1.0,1.0,13.0,23.0,1297.0,10.0,0
0.0,1.0,28.0,9.0,2267.0,50.0,0
0.0,1.0,18.0,23.0,1478.0,40.0,0
0.0,1.0,38.0,13.0,1576.0,50.0,0
0.0,1.0,40.0,10.0,2267.0,40.0,0
0.0,1.0,26.0,32.0,2138.0,5.0,0
0.0,1.0,28.0,8.0,677.0,40.0,0
1.0,1.0,22.0,7.0,448.0,10.0,0
0.0,1.0,40.0,2.0,1056.0,20.0,0
0.0,1.0,28.0,14.0,3337.0,20.0,1
0.0,1.0,5.0,15.0,1296.0,10.0,0
1.0,1.0,40.0,14.0,2541.0,20.0,1
0.0,1.0,51.0,1.0,2401.0,20.0,0
0.0,1.0,45.0,10.0,3702.0,25.0,1
0.0,1.0,30.0,13.0,1296.0,60.0,0
0.0,1.0,52.0,15.0,4096.0,20.0,0
0.0,1.0,33.0,20.0,3165.0,20.0,0
0.0,2.0,28.0,0.0,150.0,30.0,0
0.0,1.0,16.0,27.0,1056.0,20.0,0
1.0,2.0,23.0,0.0,488.0,60.0,0
0.0,1.0,15.0,27.0,1132.0,30.0,0
0.0,2.0,25.0,0.0,283.0,45.0,0
0.0,1.0,34.0,15.0,1478.0,40.0,0
0.0,1.0,28.0,8.0,1678.0,15.0,0
0.0,2.0,47.0,0.0,2139.0,10.0,0
0.0,1.0,36.0,4.0,984.0,30.0,0
0.0,1.0,11.0,31.0,2267.0,5.0,0
0.0,1.0,36.0,17.0,3516.0,40.0,0
0.0,2.0,28.0,0.0,531.0,60.0,0
0.0,2.0,28.0,0.0,169.0,20.0,0
0.0,1.0,50.0,10.0,3337.0,80.0,2
0.0,2.0,55.0,0.0,2267.0,30.0,1
0.0,1.0,31.0,16.0,1785.0,10.0,0
1.0,1.0,19.0,17.0,851.0,10.0,0
1.0,1.0,11.0,6.0,731.0,20.0,0
0.0,1.0,40.0,16.0,2267.0,30.0,0
0.0,1.0,38.0,1.0,677.0,45.0,0
1.0,2.0,30.0,0.0,577.0,45.0,0
0.0,1.0,28.0,9.0,1132.0,60.0,0
1.0,2.0,41.0,0.0,1785.0,15.0,0
1.0,2.0,39.0,0.0,1056.0,35.0,0
0.0,1.0,16.0,22.0,1296.0,10.0,0
0.0,1.0,22.0,29.0,2016.0,10.0,1
1.0,1.0,23.0,5.0,489.0,20.0,0
0.0,1.0,16.0,29.0,2542.0,5.0,0
0.0,1.0,30.0,4.0,731.0,80.0,0
1.0,2.0,8.0,0.0,1212.0,25.0,0
0.0,2.0,47.0,0.0,1785.0,5.0,0
0.0,1.0,37.0,3.0,1478.0,60.0,0
1.0,1.0,30.0,19.0,2016.0,30.0,0
1.0,2.0,39.0,0.0,732.0,15.0,0
0.0,2.0,40.0,0.0,1296.0,20.0,1
0.0,2.0,28.0,0.0,1296.0,5.0,0
1.0,2.0,53.0,0.0,3516.0,20.0,0
0.0,1.0,18.0,2.0,410.0,35.0,0
0.0,1.0,25.0,13.0,1576.0,5.0,1
0.0,1.0,28.0,14.0,1898.0,40.0,0
1.0,2.0,28.0,0.0,851.0,50.0,0
0.0,1.0,30.0,31.0,2541.0,20.0,0
1.0,2.0,28.0,0.0,531.0,35.0,0
0.0,1.0,18.0,25.0,1132.0,40.0,1
0.0,1.0,42.0,11.0,3336.0,15.0,1
0.0,2.0,22.0,0.0,731.0,30.0,0
1.0,1.0,37.0,4.0,850.0,60.0,1
1.0,2.0,26.0,0.0,283.0,35.0,0
0.0,2.0,44.0,0.0,851.0,60.0,0
1.0,2.0,24.0,0.0,411.0,20.0,1
0.0,1.0,19.0,18.0,732.0,25.0,0
0.0,1.0,32.0,8.0,1056.0,35.0,0
0.0,2.0,37.0,0.0,1132.0,15.0,0
0.0,1.0,40.0,20.0,2688.0,10.0,1
0.0,1.0,11.0,33.0,1575.0,40.0,0
1.0,2.0,20.0,0.0,375.0,15.0,0
0.0,1.0,41.0,3.0,1678.0,20.0,0
0.0,1.0,20.0,37.0,2687.0,10.0,1
0.0,1.0,11.0,6.0,311.0,20.0,0
0.0,1.0,52.0,7.0,3516.0,20.0,0
1.0,1.0,11.0,27.0,1132.0,15.0,0
0.0,1.0,28.0,15.0,3337.0,20.0,0
0.0,1.0,40.0,3.0,1576.0,30.0,0
0.0,1.0,32.0,21.0,2542.0,10.0,0
0.0,1.0,20.0,33.0,2267.0,10.0,0
0.0,1.0,37.0,16.0,2541.0,60.0,0
0.0,1.0,21.0,20.0,1132.0,20.0,0
0.0,1.0,34.0,14.0,1898.0,20.0,0
0.0,1.0,36.0,15.0,1898.0,30.0,1
0.0,2.0,21.0,0.0,150.0,15.0,0
0.0,2.0,43.0,0.0,916.0,25.0,1
0.0,1.0,24.0,4.0,375.0,20.0,0
0.0,1.0,38.0,4.0,1478.0,40.0,0
1.0,2.0,39.0,0.0,1385.0,25.0,0
0.0,1.0,50.0,10.0,3164.0,40.0,0
0.0,1.0,29.0,13.0,1385.0,20.0,0
1.0,2.0,28.0,0.0,677.0,50.0,0
0.0,1.0,34.0,18.0,2016.0,20.0,0
1.0,1.0,25.0,13.0,2999.0,30.0,0
0.0,1.0,28.0,17.0,2687.0,10.0,0
0.0,1.0,14.0,1.0,151.0,15.0,0
0.0,1.0,40.0,2.0,2139.0,50.0,0
0.0,2.0,50.0,0.0,2267.0,40.0,2
0.0,2.0,16.0,0.0,626.0,20.0,0
0.0,1.0,18.0,18.0,915.0,50.0,0
0.0,0.0,0.0,0.0,2999.0,0.0,0
0.0,1.0,32.0,13.0,1296.0,20.0,0
0.0,1.0,7.0,20.0,626.0,40.0,0
0.0,2.0,13.0,0.0,789.0,20.0,0
0.0,1.0,30.0,3.0,1575.0,20.0,0
0.0,1.0,51.0,6.0,2840.0,20.0,0
1.0,1.0,21.0,13.0,789.0,20.0,0
1.0,2.0,14.0,0.0,1785.0,15.0,0
0.0,1.0,23.0,13.0,916.0,20.0,0
1.0,1.0,28.0,7.0,2542.0,15.0,0
0.0,1.0,29.0,9.0,851.0,40.0,0
0.0,1.0,28.0,28.0,2688.0,10.0,0
0.0,1.0,25.0,10.0,1132.0,40.0,0
0.0,1.0,10.0,21.0,789.0,10.0,1
1.0,2.0,30.0,0.0,1056.0,25.0,1
0.0,1.0,41.0,5.0,1478.0,40.0,0
0.0,1.0,25.0,2.0,410.0,60.0,0
0.0,2.0,47.0,0.0,1296.0,40.0,0
0.0,1.0,32.0,22.0,2267.0,10.0,0
1.0,1.0,30.0,17.0,2688.0,10.0,0
0.0,1.0,13.0,40.0,2542.0,30.0,0
0.0,0.0,0.0,0.0,3702.0,0.0,2
0.0,1.0,30.0,17.0,2016.0,40.0,1
0.0,1.0,40.0,14.0,2139.0,15.0,0
0.0,1.0,28.0,13.0,1785.0,25.0,0
1.0,0.0,0.0,0.0,789.0,0.0,1
0.0,1.0,5.0,22.0,2016.0,10.0,0
0.0,1.0,25.0,7.0,625.0,40.0,0
0.0,1.0,20.0,25.0,984.0,20.0,0
0.0,1.0,25.0,22.0,1478.0,5.0,0
0.0,1.0,25.0,17.0,984.0,20.0,0
0.0,1.0,43.0,11.0,2138.0,80.0,1
1.0,1.0,23.0,0.0,2015.0,30.0,0
0.0,2.0,28.0,0.0,410.0,50.0,0
0.0,1.0,36.0,20.0,2840.0,20.0,1
0.0,1.0,37.0,13.0,1576.0,20.0,0
0.0,1.0,27.0,1.0,410.0,40.0,0
0.0,2.0,28.0,0.0,1385.0,50.0,0
1.0,2.0,37.0,0.0,2688.0,20.0,0
0.0,2.0,46.0,0.0,984.0,15.0,0
0.0,1.0,31.0,25.0,3516.0,10.0,1
0.0,2.0,38.0,0.0,851.0,40.0,1
0.0,2.0,40.0,0.0,851.0,40.0,1
0.0,1.0,25.0,11.0,1132.0,15.0,0
0.0,1.0,30.0,19.0,2688.0,20.0,0
1.0,2.0,43.0,0.0,1056.0,15.0,0
0.0,1.0,28.0,31.0,2542.0,40.0,0
0.0,1.0,27.0,11.0,1478.0,80.0,0
0.0,1.0,28.0,25.0,3337.0,35.0,1
0.0,1.0,18.0,6.0,488.0,80.0,0
0.0,1.0,20.0,40.0,2840.0,40.0,0
0.0,1.0,9.0,16.0,625.0,15.0,0
0.0,1.0,40.0,3.0,1575.0,10.0,0
0.0,1.0,37.0,7.0,1385.0,60.0,0
0.0,1.0,30.0,17.0,1575.0,20.0,0
1.0,1.0,10.0,19.0,2015.0,10.0,0
1.0,2.0,32.0,0.0,531.0,45.0,0
0.0,2.0,28.0,0.0,2016.0,25.0,0
0.0,2.0,28.0,0.0,916.0,15.0,0
0.0,1.0,24.0,15.0,915.0,20.0,0
1.0,2.0,24.0,0.0,283.0,10.0,0
0.0,1.0,24.0,14.0,1785.0,25.0,0
0.0,1.0,15.0,33.0,1898.0,60.0,0
1.0,1.0,28.0,17.0,1898.0,30.0,0
0.0,2.0,33.0,0.0,625.0,20.0,1
0.0,1.0,38.0,4.0,916.0,55.0,0
1.0,2.0,23.0,0.0,488.0,5.0,0
0.0,1.0,11.0,39.0,2267.0,10.0,0
0.0,1.0,35.0,1.0,626.0,10.0,0
0.0,1.0,17.0,16.0,851.0,20.0,0
0.0,1.0,12.0,32.0,1785.0,15.0,0
1.0,1.0,32.0,19.0,2267.0,5.0,0
1.0,2.0,29.0,0.0,1056.0,10.0,0
0.0,1.0,28.0,18.0,789.0,20.0,0
0.0,1.0,28.0,6.0,256.0,15.0,0
0.0,1.0,25.0,14.0,1212.0,20.0,0
0.0,1.0,30.0,11.0,1212.0,10.0,0
0.0,2.0,20.0,0.0,209.0,35.0,0
0.0,2.0,28.0,0.0,1576.0,10.0,0
0.0,1.0,28.0,16.0,2999.0,10.0,0
0.0,2.0,50.0,0.0,1478.0,30.0,1
0.0,1.0,10.0,7.0,731.0,15.0,0
0.0,1.0,48.0,3.0,2402.0,20.0,0
0.0,1.0,47.0,1.0,1678.0,15.0,0
0.0,1.0,37.0,16.0,2267.0,40.0,0
1.0,2.0,16.0,0.0,283.0,10.0,0
0.0,1.0,37.0,11.0,1785.0,40.0,0
0.0,1.0,42.0,14.0,2840.0,40.0,0
0.0,1.0,12.0,41.0,3337.0,20.0,1
0.0,2.0,22.0,0.0,283.0,25.0,0
0.0,2.0,53.0,0.0,2015.0,30.0,0
0.0,1.0,16.0,35.0,2139.0,30.0,0
1.0,2.0,21.0,0.0,677.0,20.0,0
1.0,2.0,45.0,0.0,1575.0,35.0,0
0.0,1.0,13.0,28.0,1296.0,25.0,0
1.0,1.0,30.0,0.0,410.0,5.0,0
0.0,1.0,30.0,16.0,984.0,15.0,0
0.0,1.0,27.0,3.0,1385.0,25.0,0
1.0,2.0,37.0,0.0,1132.0,40.0,1
0.0,1.0,27.0,37.0,3702.0,15.0,0
0.0,1.0,13.0,20.0,1297.0,40.0,0
1.0,2.0,34.0,0.0,789.0,15.0,0
0.0,1.0,40.0,12.0,1478.0,30.0,0
1.0,2.0,29.0,0.0,731.0,10.0,0
0.0,1.0,23.0,34.0,2999.0,30.0,0
0.0,1.0,40.0,7.0,1478.0,20.0,0
0.0,1.0,27.0,2.0,375.0,30.0,0
1.0,2.0,60.0,0.0,3516.0,10.0,1
1.0,1.0,28.0,14.0,1132.0,40.0,1
1.0,2.0,53.0,0.0,3895.0,20.0,0
0.0,2.0,40.0,0.0,1056.0,20.0,0
1.0,1.0,11.0,18.0,789.0,15.0,0
0.0,1.0,26.0,25.0,3164.0,30.0,1
0.0,1.0,30.0,12.0,1297.0,15.0,1
0.0,1.0,22.0,6.0,1385.0,40.0,0
1.0,1.0,28.0,24.0,1678.0,5.0,0
1.0,1.0,18.0,17.0,488.0,20.0,0
0.0,1.0,44.0,4.0,2267.0,20.0,0
0.0,1.0,28.0,9.0,2267.0,40.0,0
1.0,1.0,16.0,16.0,915.0,40.0,0
1.0,2.0,23.0,0.0,256.0,15.0,0
1.0,2.0,39.0,0.0,2542.0,15.0,0
0.0,1.0,35.0,11.0,1678.0,20.0,0
0.0,1.0,22.0,5.0,531.0,50.0,0
1.0,2.0,32.0,0.0,1212.0,55.0,0
0.0,1.0,28.0,5.0,851.0,20.0,0
1.0,2.0,16.0,0.0,731.0,10.0,0
0.0,2.0,23.0,0.0,488.0,40.0,0
0.0,1.0,28.0,11.0,1576.0,10.0,0
0.0,1.0,10.0,26.0,1056.0,15.0,1
0.0,2.0,29.0,0.0,283.0,10.0,0
1.0,2.0,25.0,0.0,1132.0,5.0,0
0.0,1.0,20.0,33.0,2016.0,40.0,0
0.0,1.0,22.0,19.0,1212.0,15.0,0
0.0,1.0,15.0,18.0,2138.0,20.0,0
1.0,1.0,40.0,17.0,3337.0,40.0,0
0.0,1.0,23.0,4.0,677.0,60.0,0
1.0,2.0,56.0,0.0,2687.0,25.0,0
0.0,1.0,40.0,22.0,3702.0,40.0,0
0.0,2.0,40.0,0.0,2542.0,10.0,1
1.0,2.0,39.0,0.0,2542.0,20.0,1
0.0,1.0,29.0,30.0,3702.0,20.0,0
1.0,1.0,14.0,23.0,1478.0,10.0,0
1.0,2.0,28.0,0.0,577.0,10.0,0
1.0,2.0,28.0,0.0,677.0,50.0,0
0.0,1.0,8.0,40.0,2402.0,20.0,1
0.0,2.0,30.0,0.0,1296.0,30.0,1
0.0,1.0,20.0,26.0,1678.0,35.0,0
1.0,2.0,21.0,0.0,1786.0,10.0,0
0.0,1.0,14.0,18.0,577.0,25.0,0
0.0,1.0,28.0,15.0,1296.0,30.0,0
1.0,1.0,12.0,27.0,1296.0,10.0,0
0.0,1.0,18.0,10.0,1132.0,30.0,0
0.0,1.0,35.0,7.0,1056.0,30.0,0
1.0,1.0,28.0,16.0,1132.0,10.0,0
0.0,1.0,20.0,6.0,531.0,10.0,0
1.0,1.0,25.0,6.0,789.0,5.0,0
0.0,1.0,15.0,31.0,1898.0,20.0,0
0.0,1.0,33.0,17.0,2015.0,10.0,1
0.0,1.0,28.0,29.0,2267.0,20.0,0
0.0,1.0,25.0,15.0,1056.0,40.0,0
1.0,1.0,28.0,18.0,577.0,15.0,0
0.0,2.0,20.0,0.0,677.0,15.0,0
0.0,1.0,18.0,20.0,851.0,30.0,0
0.0,1.0,22.0,3.0,411.0,30.0,0
0.0,1.0,8.0,30.0,1898.0,30.0,0
1.0,2.0,5.0,0.0,209.0,20.0,0
1.0,2.0,40.0,0.0,2999.0,10.0,1
0.0,1.0,15.0,15.0,411.0,5.0,0
0.0,1.0,30.0,6.0,850.0,50.0,0
1.0,1.0,40.0,8.0,1212.0,40.0,0
0.0,1.0,10.0,39.0,2999.0,15.0,0
1.0,1.0,19.0,20.0,851.0,10.0,0
0.0,1.0,38.0,4.0,1576.0,50.0,0
1.0,2.0,30.0,0.0,283.0,30.0,0
1.0,2.0,30.0,0.0,851.0,25.0,1
0.0,1.0,45.0,6.0,2401.0,20.0,0
1.0,2.0,12.0,0.0,1056.0,5.0,0
0.0,2.0,37.0,0.0,626.0,20.0,0
0.0,1.0,29.0,12.0,789.0,60.0,0
1.0,1.0,33.0,15.0,1898.0,5.0,0
0.0,1.0,37.0,20.0,2999.0,20.0,1
0.0,1.0,33.0,13.0,1898.0,20.0,0
0.0,1.0,25.0,6.0,789.0,15.0,0
1.0,1.0,10.0,21.0,915.0,20.0,0
0.0,1.0,25.0,16.0,984.0,5.0,0
0.0,1.0,45.0,7.0,1786.0,25.0,1
0.0,1.0,18.0,22.0,1785.0,10.0,0
0.0,1.0,35.0,2.0,577.0,40.0,0
1.0,2.0,32.0,0.0,1898.0,10.0,1
0.0,1.0,31.0,13.0,1678.0,30.0,0
1.0,1.0,22.0,14.0,731.0,15.0,0
0.0,1.0,39.0,21.0,3702.0,20.0,0
1.0,2.0,30.0,0.0,1056.0,40.0,0
0.0,1.0,30.0,0.0,488.0,50.0,0
0.0,2.0,32.0,0.0,531.0,40.0,1
1.0,2.0,17.0,0.0,410.0,60.0,0
0.0,1.0,6.0,13.0,342.0,15.0,0
0.0,1.0,55.0,7.0,3516.0,60.0,0
1.0,2.0,28.0,0.0,2401.0,25.0,0
0.0,1.0,28.0,22.0,1056.0,20.0,0
1.0,1.0,31.0,11.0,1212.0,15.0,0
0.0,1.0,34.0,13.0,1385.0,50.0,0
0.0,1.0,31.0,1.0,488.0,25.0,0
0.0,1.0,16.0,28.0,1385.0,10.0,1
0.0,1.0,7.0,24.0,851.0,40.0,0
1.0,2.0,43.0,0.0,1056.0,50.0,0
0.0,1.0,24.0,15.0,789.0,40.0,0
0.0,1.0,25.0,28.0,2139.0,20.0,0
1.0,2.0,38.0,0.0,1297.0,20.0,1
0.0,1.0,15.0,26.0,1478.0,30.0,0
0.0,1.0,26.0,2.0,531.0,40.0,0
0.0,1.0,6.0,27.0,1056.0,15.0,0
0.0,1.0,30.0,14.0,1212.0,30.0,0
1.0,1.0,32.0,4.0,1385.0,40.0,0
0.0,1.0,35.0,2.0,1385.0,20.0,0
0.0,1.0,32.0,6.0,1385.0,20.0,0
0.0,1.0,28.0,35.0,2402.0,10.0,0
0.0,2.0,42.0,0.0,731.0,40.0,0
0.0,2.0,31.0,0.0,531.0,15.0,0
0.0,2.0,25.0,0.0,731.0,30.0,0
0.0,1.0,19.0,4.0,731.0,20.0,0
1.0,1.0,50.0,0.0,2688.0,30.0,0
0.0,2.0,35.0,0.0,915.0,35.0,0
0.0,1.0,46.0,10.0,1678.0,30.0,0
1.0,1.0,9.0,9.0,342.0,5.0,0
0.0,1.0,37.0,3.0,1785.0,50.0,1
1.0,1.0,40.0,8.0,1785.0,20.0,0
1.0,1.0,31.0,4.0,1478.0,20.0,0
0.0,1.0,37.0,1.0,789.0,50.0,0
0.0,1.0,28.0,4.0,2999.0,40.0,0
0.0,1.0,17.0,30.0,1575.0,20.0,0
0.0,2.0,60.0,0.0,4097.0,10.0,1
0.0,1.0,19.0,14.0,448.0,20.0,0
0.0,1.0,23.0,17.0,1296.0,40.0,0
1.0,2.0,38.0,0.0,916.0,40.0,0
0.0,1.0,35.0,13.0,1132.0,10.0,0
0.0,1.0,7.0,11.0,448.0,45.0,0
0.0,1.0,22.0,18.0,2688.0,10.0,0
0.0,1.0,15.0,3.0,151.0,10.0,0
0.0,2.0,60.0,0.0,3165.0,20.0,0
0.0,1.0,37.0,9.0,2015.0,20.0,0
0.0,1.0,52.0,3.0,2401.0,30.0,0
1.0,1.0,30.0,12.0,732.0,20.0,0
1.0,2.0,25.0,0.0,2015.0,25.0,0
0.0,2.0,15.0,0.0,531.0,20.0,0
0.0,1.0,39.0,5.0,1132.0,25.0,0
1.0,1.0,45.0,2.0,2687.0,10.0,0
0.0,1.0,38.0,4.0,1385.0,20.0,0
0.0,1.0,28.0,31.0,2999.0,20.0,0
0.0,1.0,18.0,18.0,851.0,20.0,0
0.0,2.0,46.0,0.0,1385.0,30.0,1
0.0,1.0,40.0,20.0,3896.0,20.0,0
0.0,1.0,36.0,5.0,851.0,50.0,0
1.0,1.0,27.0,21.0,2139.0,15.0,0
0.0,2.0,29.0,0.0,732.0,30.0,0
0.0,1.0,13.0,31.0,1385.0,20.0,0
0.0,1.0,21.0,14.0,677.0,15.0,0
0.0,2.0,42.0,0.0,1385.0,25.0,2
0.0,2.0,43.0,0.0,1056.0,30.0,1
1.0,2.0,30.0,0.0,531.0,45.0,0
0.0,1.0,21.0,15.0,731.0,20.0,0
0.0,1.0,40.0,11.0,1898.0,50.0,0
0.0,1.0,43.0,1.0,2139.0,20.0,1
0.0,1.0,40.0,8.0,1678.0,15.0,0
0.0,1.0,28.0,7.0,916.0,40.0,0
0.0,1.0,41.0,15.0,2402.0,40.0,0
0.0,1.0,24.0,29.0,2688.0,10.0,0
1.0,1.0,31.0,11.0,1132.0,10.0,0
0.0,1.0,34.0,13.0,2139.0,15.0,0
1.0,2.0,52.0,0.0,1785.0,20.0,0
1.0,1.0,24.0,11.0,1132.0,50.0,1
0.0,1.0,28.0,13.0,1385.0,35.0,0
1.0,2.0,20.0,0.0,1385.0,35.0,0
0.0,1.0,16.0,16.0,531.0,60.0,0
0.0,1.0,30.0,7.0,2267.0,15.0,0
0.0,1.0,21.0,24.0,1212.0,30.0,0
0.0,1.0,18.0,35.0,2541.0,25.0,1
1.0,1.0,32.0,1.0,984.0,5.0,0
0.0,2.0,26.0,0.0,256.0,10.0,0
0.0,1.0,12.0,37.0,2015.0,5.0,0
0.0,1.0,29.0,11.0,916.0,20.0,0
1.0,2.0,23.0,0.0,1478.0,10.0,0
0.0,1.0,24.0,20.0,1786.0,45.0,0
1.0,1.0,28.0,21.0,3516.0,10.0,0
0.0,1.0,43.0,8.0,2541.0,55.0,0
0.0,2.0,44.0,0.0,1385.0,80.0,1
1.0,1.0,28.0,13.0,1056.0,40.0,0
0.0,1.0,19.0,30.0,2015.0,20.0,0
0.0,1.0,20.0,15.0,1132.0,50.0,0
0.0,1.0,20.0,18.0,1678.0,30.0,0
0.0,1.0,44.0,9.0,2139.0,40.0,0
0.0,1.0,10.0,29.0,2999.0,15.0,0
0.0,1.0,16.0,6.0,410.0,30.0,0
0.0,2.0,42.0,0.0,984.0,10.0,0
1.0,1.0,37.0,6.0,1478.0,40.0,0
1.0,2.0,32.0,0.0,625.0,20.0,1
0.0,1.0,21.0,9.0,731.0,40.0,0
0.0,1.0,48.0,15.0,3515.0,5.0,1
0.0,1.0,26.0,14.0,2016.0,40.0,0
1.0,1.0,19.0,2.0,283.0,5.0,0
0.0,1.0,38.0,25.0,3702.0,20.0,0
0.0,1.0,10.0,29.0,2267.0,10.0,0
0.0,1.0,15.0,10.0,411.0,30.0,0
0.0,1.0,27.0,28.0,3702.0,20.0,0
1.0,1.0,15.0,19.0,1212.0,10.0,0
0.0,1.0,23.0,1.0,256.0,20.0,0
0.0,1.0,22.0,10.0,577.0,55.0,0
0.0,1.0,28.0,10.0,984.0,20.0,0
1.0,2.0,46.0,0.0,1478.0,20.0,0
0.0,1.0,43.0,1.0,1385.0,25.0,0
0.0,1.0,26.0,10.0,1297.0,70.0,0
1.0,2.0,31.0,0.0,1385.0,20.0,1
0.0,1.0,12.0,33.0,1576.0,20.0,1
1.0,2.0,47.0,0.0,1678.0,40.0,0
1.0,1.0,28.0,6.0,2401.0,20.0,0
1.0,2.0,31.0,0.0,577.0,60.0,1
0.0,2.0,40.0,0.0,1678.0,40.0,2
0.0,1.0,40.0,1.0,1296.0,10.0,0
0.0,1.0,23.0,14.0,1212.0,20.0,1
0.0,1.0,18.0,8.0,2139.0,5.0,0
0.0,1.0,16.0,9.0,342.0,10.0,0
1.0,1.0,21.0,3.0,312.0,40.0,0
0.0,1.0,47.0,6.0,2542.0,30.0,0
0.0,1.0,19.0,5.0,342.0,20.0,0
1.0,0.0,0.0,0.0,2138.0,0.0,1
