,Identificador_Agricultor,Estimativa_de_Insetos,Tipo_de_Cultivo,Tipo_de_Solo,Categoria_Pesticida,Doses_Semana,Semanas_Utilizando,Semanas_Sem_Uso,Temporada,dano_na_plantacao
59500,SCROP59501,1478,0,0,2,20,36.0,11,2,0
59501,SCROP59502,1478,0,0,2,20,43.0,2,3,0
59502,SCROP59503,1478,0,0,2,20,45.0,7,3,0
59503,SCROP59504,1478,0,0,2,25,34.0,12,1,0
59504,SCROP59505,1478,0,0,2,30,,3,1,0
59505,SCROP59506,1478,0,0,2,40,15.0,29,1,0
59506,SCROP59507,1478,0,0,2,40,,22,1,0
59507,SCROP59508,1478,0,0,2,40,41.0,5,3,0
59508,SCROP59509,1478,0,0,2,50,25.0,15,2,0
59509,SCROP59510,1478,0,0,2,50,26.0,20,2,0
59510,SCROP59511,1478,0,0,2,50,34.0,14,3,0
59511,SCROP59512,1478,0,0,2,50,36.0,10,2,0
59512,SCROP59513,1478,0,0,2,60,,22,1,0
59513,SCROP59514,1478,0,0,2,60,31.0,12,1,0
59514,SCROP59515,1478,0,0,2,60,37.0,11,1,0
59515,SCROP59516,1478,0,0,2,80,27.0,19,2,0
59516,SCROP59517,1478,0,0,2,10,30.0,12,2,1
59517,SCROP59518,1576,0,0,2,15,,13,1,0
59518,SCROP59519,1575,0,0,2,40,23.0,20,2,0
59519,SCROP59520,1576,0,0,2,5,20.0,23,1,0
59520,SCROP59521,1576,0,0,2,5,41.0,6,3,0
59521,SCROP59522,1575,0,0,2,10,8.0,30,2,0
59522,SCROP59523,1575,0,0,2,10,10.0,32,1,0
59523,SCROP59524,1576,0,0,2,10,26.0,22,1,0
59524,SCROP59525,1576,0,0,2,10,28.0,21,1,0
59525,SCROP59526,1576,0,0,2,10,40.0,5,3,0
59526,SCROP59527,1575,0,0,2,15,30.0,13,2,0
59527,SCROP59528,1576,0,0,2,20,,26,2,0
59528,SCROP59529,1575,0,0,2,20,20.0,27,1,0
59529,SCROP59530,1575,0,0,2,20,27.0,11,2,0
59530,SCROP59531,1576,0,0,2,20,34.0,4,1,0
59531,SCROP59532,1575,0,0,2,20,35.0,14,1,0
59532,SCROP59533,1576,0,0,2,20,40.0,6,3,0
59533,SCROP59534,1575,0,0,2,20,42.0,5,1,0
59534,SCROP59535,1575,0,0,2,20,43.0,0,3,0
59535,SCROP59536,1576,0,0,2,25,17.0,28,3,0
59536,SCROP59537,1575,0,0,2,30,25.0,14,2,0
59537,SCROP59538,1576,0,0,2,30,,20,2,0
59538,SCROP59539,1576,0,0,2,30,29.0,19,2,0
59539,SCROP59540,1575,0,0,2,30,,15,3,0
59540,SCROP59541,1576,0,0,2,30,33.0,13,1,0
59541,SCROP59542,1576,0,0,2,30,,6,2,0
59542,SCROP59543,1576,0,0,2,40,29.0,15,2,0
59543,SCROP59544,1575,0,0,2,40,30.0,15,2,0
59544,SCROP59545,1575,0,0,2,40,41.0,0,3,0
59545,SCROP59546,1576,0,0,2,50,14.0,28,2,0
59546,SCROP59547,1576,0,0,2,50,45.0,2,2,0
59547,SCROP59548,1576,0,0,2,20,,19,3,2
59548,SCROP59549,1678,0,0,2,5,5.0,29,3,0
59549,SCROP59550,1678,0,0,2,10,10.0,34,1,0
59550,SCROP59551,1678,0,0,2,10,15.0,33,2,0
59551,SCROP59552,1678,0,0,2,10,20.0,20,3,0
59552,SCROP59553,1678,0,0,2,10,33.0,13,2,0
59553,SCROP59554,1678,0,0,2,15,18.0,27,2,0
59554,SCROP59555,1678,0,0,2,20,28.0,9,1,0
59555,SCROP59556,1678,0,0,2,20,28.0,20,3,0
59556,SCROP59557,1678,0,0,2,20,33.0,11,2,0
59557,SCROP59558,1678,0,0,2,20,36.0,8,2,0
59558,SCROP59559,1678,0,0,2,20,37.0,5,1,0
59559,SCROP59560,1678,0,0,2,20,38.0,8,2,0
59560,SCROP59561,1678,0,0,2,25,14.0,34,1,0
59561,SCROP59562,1678,0,0,2,25,23.0,19,3,0
59562,SCROP59563,1678,0,0,2,25,35.0,14,3,0
59563,SCROP59564,1678,0,0,2,25,,14,2,0
59564,SCROP59565,1678,0,0,2,30,15.0,34,2,0
59565,SCROP59566,1678,0,0,2,30,31.0,24,3,0
59566,SCROP59567,1678,0,0,2,30,40.0,7,1,0
59567,SCROP59568,1678,0,0,2,40,23.0,20,2,0
59568,SCROP59569,1678,0,0,2,40,40.0,5,3,0
59569,SCROP59570,1678,0,0,2,50,,13,3,0
59570,SCROP59571,1678,0,0,2,60,34.0,10,2,0
59571,SCROP59572,1678,0,0,2,40,14.0,29,2,1
59572,SCROP59573,1678,0,0,2,20,36.0,11,3,1
59573,SCROP59574,1678,0,0,2,20,44.0,4,2,1
59574,SCROP59575,1678,0,0,2,60,24.0,18,3,2
59575,SCROP59576,1785,0,0,2,10,20.0,20,2,0
59576,SCROP59577,1786,0,0,2,10,25.0,24,1,0
59577,SCROP59578,1786,0,0,2,10,30.0,17,1,0
59578,SCROP59579,1785,0,0,2,15,30.0,8,1,0
59579,SCROP59580,1786,0,0,2,20,5.0,30,3,0
59580,SCROP59581,1785,0,0,2,20,13.0,32,3,0
59581,SCROP59582,1786,0,0,2,20,13.0,35,1,0
59582,SCROP59583,1785,0,0,2,20,17.0,13,3,0
59583,SCROP59584,1785,0,0,2,20,19.0,25,2,0
59584,SCROP59585,1785,0,0,2,20,22.0,31,1,0
59585,SCROP59586,1785,0,0,2,20,44.0,2,1,0
59586,SCROP59587,1785,0,0,2,25,23.0,20,2,0
59587,SCROP59588,1785,0,0,2,30,21.0,27,1,0
59588,SCROP59589,1785,0,0,2,30,21.0,28,3,0
59589,SCROP59590,1785,0,0,2,30,,15,1,0
59590,SCROP59591,1785,0,0,2,30,27.0,15,2,0
59591,SCROP59592,1786,0,0,2,30,38.0,12,1,0
59592,SCROP59593,1785,0,0,2,40,14.0,31,1,0
59593,SCROP59594,1785,0,0,2,40,15.0,25,1,0
59594,SCROP59595,1786,0,0,2,40,20.0,25,1,0
59595,SCROP59596,1785,0,0,2,40,22.0,16,3,0
59596,SCROP59597,1785,0,0,2,40,24.0,23,3,0
59597,SCROP59598,1786,0,0,2,40,40.0,9,2,0
59598,SCROP59599,1785,0,0,2,40,42.0,13,2,0
59599,SCROP59600,1785,0,0,2,40,48.0,1,2,0
59600,SCROP59601,1785,0,0,2,50,45.0,3,2,0
59601,SCROP59602,1785,0,0,2,60,36.0,14,1,0
59602,SCROP59603,1785,0,0,2,60,37.0,9,1,0
59603,SCROP59604,1785,0,0,2,70,28.0,13,2,0
59604,SCROP59605,1785,0,0,2,40,33.0,16,2,1
59605,SCROP59606,1786,0,0,2,5,39.0,12,2,1
59606,SCROP59607,1786,0,0,2,25,20.0,31,3,1
59607,SCROP59608,1786,0,0,2,20,33.0,17,2,1
59608,SCROP59609,1785,0,0,2,40,20.0,31,1,1
59609,SCROP59610,1785,0,0,2,40,43.0,2,1,1
59610,SCROP59611,1898,0,0,2,10,27.0,22,3,0
59611,SCROP59612,1898,0,0,2,10,44.0,4,1,0
59612,SCROP59613,1898,0,0,2,15,23.0,20,2,0
59613,SCROP59614,1898,0,0,2,15,25.0,21,2,0
59614,SCROP59615,1898,0,0,2,20,18.0,32,2,0
59615,SCROP59616,1898,0,0,2,20,23.0,18,2,0
59616,SCROP59617,1898,0,0,2,20,25.0,19,2,0
59617,SCROP59618,1898,0,0,2,20,26.0,26,2,0
59618,SCROP59619,1898,0,0,2,20,41.0,4,2,0
59619,SCROP59620,1898,0,0,2,20,47.0,5,2,0
59620,SCROP59621,1898,0,0,2,25,27.0,14,2,0
59621,SCROP59622,1898,0,0,2,30,19.0,27,2,0
59622,SCROP59623,1898,0,0,2,30,39.0,10,3,0
59623,SCROP59624,1898,0,0,2,30,44.0,0,3,0
59624,SCROP59625,1898,0,0,2,30,47.0,3,1,0
59625,SCROP59626,1898,0,0,2,40,5.0,26,3,0
59626,SCROP59627,1898,0,0,2,40,39.0,2,1,0
59627,SCROP59628,1898,0,0,2,40,,4,2,0
59628,SCROP59629,1898,0,0,2,20,18.0,26,2,1
59629,SCROP59630,1898,0,0,2,20,42.0,7,2,1
59630,SCROP59631,1898,0,0,2,20,38.0,2,2,1
59631,SCROP59632,1898,0,0,2,40,26.0,28,3,1
59632,SCROP59633,2016,0,0,2,10,,33,2,0
59633,SCROP59634,2015,0,0,2,10,,11,2,0
59634,SCROP59635,2015,0,0,2,10,40.0,10,3,0
59635,SCROP59636,2015,0,0,2,20,23.0,16,1,0
59636,SCROP59637,2016,0,0,2,20,32.0,8,2,0
59637,SCROP59638,2015,0,0,2,20,42.0,6,2,0
59638,SCROP59639,2015,0,0,2,30,36.0,14,1,0
59639,SCROP59640,2015,0,0,2,30,44.0,15,2,0
59640,SCROP59641,2016,0,0,2,35,35.0,10,2,0
59641,SCROP59642,2015,0,0,2,50,31.0,16,2,0
59642,SCROP59643,2016,0,0,2,60,,15,2,0
59643,SCROP59644,2015,0,0,2,60,,7,1,0
59644,SCROP59645,2016,0,0,2,10,,20,1,1
59645,SCROP59646,2015,0,0,2,10,16.0,29,2,1
59646,SCROP59647,2016,0,0,2,20,25.0,22,3,1
59647,SCROP59648,2016,0,0,2,20,,5,3,2
59648,SCROP59649,2138,0,0,2,60,23.0,33,2,0
59649,SCROP59650,2138,0,0,2,15,44.0,8,1,0
59650,SCROP59651,2138,0,0,2,20,14.0,30,1,0
59651,SCROP59652,2138,0,0,2,20,20.0,36,1,0
59652,SCROP59653,2138,0,0,2,20,39.0,13,3,0
59653,SCROP59654,2139,0,0,2,20,44.0,4,2,0
59654,SCROP59655,2138,0,0,2,20,,3,3,0
59655,SCROP59656,2138,0,0,2,25,,31,3,0
59656,SCROP59657,2139,0,0,2,25,40.0,5,3,0
59657,SCROP59658,2139,0,0,2,30,44.0,5,2,0
59658,SCROP59659,2139,0,0,2,30,45.0,10,2,0
59659,SCROP59660,2139,0,0,2,40,12.0,36,2,0
59660,SCROP59661,2138,0,0,2,40,35.0,18,2,0
59661,SCROP59662,2139,0,0,2,50,25.0,24,2,0
59662,SCROP59663,2138,0,0,2,60,39.0,10,2,0
59663,SCROP59664,2138,0,0,2,5,29.0,18,1,1
59664,SCROP59665,2138,0,0,2,20,34.0,16,1,1
59665,SCROP59666,2139,0,0,2,10,40.0,11,2,1
59666,SCROP59667,2138,0,0,2,20,24.0,28,2,1
59667,SCROP59668,2139,0,0,2,15,39.0,13,2,1
59668,SCROP59669,2139,0,0,2,25,47.0,2,2,1
59669,SCROP59670,2138,0,0,2,20,,23,2,1
59670,SCROP59671,2139,0,0,2,30,34.0,17,3,1
59671,SCROP59672,2267,0,0,2,10,26.0,9,1,0
59672,SCROP59673,2267,0,0,2,10,26.0,25,2,0
59673,SCROP59674,2267,0,0,2,10,,27,2,0
59674,SCROP59675,2267,0,0,2,10,30.0,14,2,0
59675,SCROP59676,2267,0,0,2,10,39.0,14,1,0
59676,SCROP59677,2267,0,0,2,10,40.0,13,1,0
59677,SCROP59678,2267,0,0,2,10,41.0,10,1,0
59678,SCROP59679,2267,0,0,2,10,45.0,4,2,0
59679,SCROP59680,2267,0,0,2,10,48.0,5,2,0
59680,SCROP59681,2267,0,0,2,15,18.0,31,2,0
59681,SCROP59682,2267,0,0,2,15,40.0,11,3,0
59682,SCROP59683,2267,0,0,2,20,11.0,17,1,0
59683,SCROP59684,2267,0,0,2,20,23.0,28,2,0
59684,SCROP59685,2267,0,0,2,20,30.0,4,3,0
59685,SCROP59686,2267,0,0,2,20,30.0,30,1,0
59686,SCROP59687,2267,0,0,2,20,33.0,18,3,0
59687,SCROP59688,2267,0,0,2,20,37.0,9,1,0
59688,SCROP59689,2267,0,0,2,20,38.0,17,1,0
59689,SCROP59690,2267,0,0,2,20,,11,2,0
59690,SCROP59691,2267,0,0,2,25,44.0,10,2,0
59691,SCROP59692,2267,0,0,2,30,49.0,1,2,0
59692,SCROP59693,2267,0,0,2,30,54.0,1,2,0
59693,SCROP59694,2267,0,0,2,40,41.0,18,2,0
59694,SCROP59695,2267,0,0,2,40,50.0,7,3,0
59695,SCROP59696,2267,0,0,2,50,18.0,32,1,0
59696,SCROP59697,2267,0,0,2,50,24.0,29,2,0
59697,SCROP59698,2267,0,0,2,55,,29,3,0
59698,SCROP59699,2267,0,0,2,40,40.0,9,2,1
59699,SCROP59700,2267,0,0,2,20,51.0,7,1,1
59700,SCROP59701,2267,0,0,2,20,26.0,25,2,1
59701,SCROP59702,2267,0,0,2,20,49.0,3,3,1
59702,SCROP59703,2267,0,0,2,10,,21,2,1
59703,SCROP59704,2267,0,0,2,60,,20,1,2
59704,SCROP59705,2401,0,0,2,10,15.0,25,2,0
59705,SCROP59706,2402,0,0,2,10,37.0,11,2,0
59706,SCROP59707,2401,0,0,2,20,23.0,31,1,0
59707,SCROP59708,2401,0,0,2,20,27.0,18,2,0
59708,SCROP59709,2401,0,0,2,20,44.0,9,2,0
59709,SCROP59710,2401,0,0,2,20,45.0,8,2,0
59710,SCROP59711,2401,0,0,2,20,50.0,2,1,0
59711,SCROP59712,2401,0,0,2,30,22.0,40,1,0
59712,SCROP59713,2402,0,0,2,30,38.0,14,1,0
59713,SCROP59714,2402,0,0,2,30,46.0,6,2,0
59714,SCROP59715,2401,0,0,2,35,32.0,20,1,0
59715,SCROP59716,2402,0,0,2,40,28.0,24,2,0
59716,SCROP59717,2402,0,0,2,40,40.0,16,2,0
59717,SCROP59718,2401,0,0,2,20,33.0,15,2,1
59718,SCROP59719,2401,0,0,2,40,35.0,10,2,1
59719,SCROP59720,2401,0,0,2,40,52.0,3,2,1
59720,SCROP59721,2401,0,0,2,20,51.0,4,2,2
59721,SCROP59722,2541,0,0,2,25,38.0,13,2,0
59722,SCROP59723,2541,0,0,2,5,12.0,9,2,0
59723,SCROP59724,2542,0,0,2,5,,15,2,0
59724,SCROP59725,2542,0,0,2,10,36.0,16,3,0
59725,SCROP59726,2542,0,0,2,10,40.0,11,1,0
59726,SCROP59727,2542,0,0,2,15,9.0,41,1,0
59727,SCROP59728,2541,0,0,2,15,19.0,33,2,0
59728,SCROP59729,2541,0,0,2,15,30.0,22,2,0
59729,SCROP59730,2542,0,0,2,20,29.0,24,2,0
59730,SCROP59731,2541,0,0,2,20,31.0,25,3,0
59731,SCROP59732,2542,0,0,2,30,28.0,27,2,0
59732,SCROP59733,2542,0,0,2,30,33.0,18,2,0
59733,SCROP59734,2542,0,0,2,30,38.0,16,3,0
59734,SCROP59735,2541,0,0,2,30,40.0,10,3,0
59735,SCROP59736,2541,0,0,2,30,50.0,5,2,0
59736,SCROP59737,2542,0,0,2,10,27.0,26,2,1
59737,SCROP59738,2541,0,0,2,50,37.0,11,1,1
59738,SCROP59739,2542,0,0,2,20,32.0,21,3,1
59739,SCROP59740,2688,0,0,2,15,50.0,10,1,0
59740,SCROP59741,2688,0,0,2,10,54.0,6,2,0
59741,SCROP59742,2688,0,0,2,15,10.0,34,2,0
59742,SCROP59743,2688,0,0,2,15,26.0,25,2,0
59743,SCROP59744,2688,0,0,2,20,10.0,37,2,0
59744,SCROP59745,2688,0,0,2,20,42.0,10,2,0
59745,SCROP59746,2688,0,0,2,20,42.0,15,1,0
59746,SCROP59747,2688,0,0,2,20,,7,2,0
59747,SCROP59748,2688,0,0,2,30,20.0,24,1,0
59748,SCROP59749,2688,0,0,2,30,,32,3,0
59749,SCROP59750,2688,0,0,2,40,28.0,32,3,0
59750,SCROP59751,2688,0,0,2,50,44.0,10,2,0
59751,SCROP59752,2840,0,0,2,10,47.0,8,2,0
59752,SCROP59753,2840,0,0,2,15,,36,2,0
59753,SCROP59754,2840,0,0,2,20,40.0,22,2,0
59754,SCROP59755,2840,0,0,2,30,31.0,26,1,0
59755,SCROP59756,2840,0,0,2,40,15.0,39,3,0
59756,SCROP59757,2840,0,0,2,40,27.0,28,1,0
59757,SCROP59758,2840,0,0,2,40,31.0,21,2,0
59758,SCROP59759,2840,0,0,2,40,48.0,13,2,0
59759,SCROP59760,2840,0,0,2,40,41.0,12,2,1
59760,SCROP59761,2840,0,0,2,10,30.0,23,3,1
59761,SCROP59762,2840,0,0,2,40,39.0,20,2,1
59762,SCROP59763,2840,0,0,2,40,,16,3,1
59763,SCROP59764,2999,0,0,2,10,,24,2,0
59764,SCROP59765,2999,0,0,2,10,23.0,34,3,0
59765,SCROP59766,2999,0,0,2,15,25.0,31,2,0
59766,SCROP59767,2999,0,0,2,20,15.0,25,2,0
59767,SCROP59768,2999,0,0,2,20,21.0,36,1,0
59768,SCROP59769,2999,0,0,2,20,22.0,29,3,0
59769,SCROP59770,2999,0,0,2,20,31.0,20,1,0
59770,SCROP59771,2999,0,0,2,20,39.0,18,1,0
59771,SCROP59772,2999,0,0,2,20,53.0,11,2,0
59772,SCROP59773,2999,0,0,2,20,55.0,4,1,0
59773,SCROP59774,2999,0,0,2,25,50.0,9,2,0
59774,SCROP59775,2999,0,0,2,30,25.0,18,2,0
59775,SCROP59776,2999,0,0,2,30,50.0,13,2,0
59776,SCROP59777,2999,0,0,2,40,32.0,26,2,0
59777,SCROP59778,2999,0,0,2,40,,17,1,0
59778,SCROP59779,2999,0,0,2,40,43.0,14,2,0
59779,SCROP59780,2999,0,0,2,20,50.0,8,1,1
59780,SCROP59781,2999,0,0,2,20,,11,2,1
59781,SCROP59782,2999,0,0,2,20,43.0,14,2,1
59782,SCROP59783,2999,0,0,2,20,50.0,4,1,2
59783,SCROP59784,3164,0,0,2,20,36.0,23,1,0
59784,SCROP59785,3164,0,0,2,20,40.0,18,2,0
59785,SCROP59786,3164,0,0,2,25,40.0,14,1,0
59786,SCROP59787,3165,0,0,2,40,50.0,3,1,0
59787,SCROP59788,3165,0,0,2,20,48.0,9,2,1
59788,SCROP59789,3164,0,0,2,20,27.0,33,2,1
59789,SCROP59790,3165,0,0,2,20,45.0,5,2,2
59790,SCROP59791,3337,0,0,2,10,43.0,13,1,0
59791,SCROP59792,3336,0,0,2,15,30.0,26,3,0
59792,SCROP59793,3336,0,0,2,20,38.0,4,2,0
59793,SCROP59794,3336,0,0,2,20,39.0,21,1,0
59794,SCROP59795,3337,0,0,2,20,49.0,11,1,0
59795,SCROP59796,3337,0,0,2,25,31.0,29,1,0
59796,SCROP59797,3337,0,0,2,30,49.0,13,1,0
59797,SCROP59798,3337,0,0,2,30,43.0,17,1,1
59798,SCROP59799,3337,0,0,2,10,10.0,40,1,1
59799,SCROP59800,3337,0,0,2,15,40.0,19,2,1
59800,SCROP59801,3336,0,0,2,40,30.0,16,2,2
59801,SCROP59802,3337,0,0,2,40,30.0,26,1,2
59802,SCROP59803,3516,0,0,2,10,14.0,47,2,0
59803,SCROP59804,3516,0,0,2,15,20.0,21,1,0
59804,SCROP59805,3516,0,0,2,20,30.0,7,1,1
59805,SCROP59806,3516,0,0,2,30,47.0,12,3,1
59806,SCROP59807,3515,0,0,2,40,45.0,15,1,1
59807,SCROP59808,3516,0,0,2,10,15.0,17,1,1
59808,SCROP59809,3516,0,0,2,20,50.0,15,2,1
59809,SCROP59810,3516,0,0,2,20,,9,1,1
59810,SCROP59811,3702,0,0,2,5,14.0,43,3,0
59811,SCROP59812,3702,0,0,2,20,28.0,30,1,0
59812,SCROP59813,3702,0,0,2,30,50.0,8,3,0
59813,SCROP59814,3702,0,0,2,50,38.0,23,2,0
59814,SCROP59815,3702,0,0,2,20,54.0,4,1,1
59815,SCROP59816,3702,0,0,2,25,53.0,10,2,1
59816,SCROP59817,3702,0,0,2,20,40.0,12,2,2
59817,SCROP59818,3896,0,0,2,10,50.0,14,3,0
59818,SCROP59819,3895,0,0,2,20,46.0,18,2,0
59819,SCROP59820,3895,0,0,2,20,60.0,5,2,1
59820,SCROP59821,3895,0,0,2,40,35.0,9,3,1
59821,SCROP59822,4096,0,0,2,15,15.0,47,2,0
59822,SCROP59823,4096,0,0,2,40,,40,1,0
59823,SCROP59824,168,0,1,2,15,15.0,6,1,0
59824,SCROP59825,168,0,1,2,40,13.0,3,2,0
59825,SCROP59826,168,0,1,2,40,14.0,3,1,0
59826,SCROP59827,188,0,1,2,5,8.0,5,2,0
59827,SCROP59828,188,0,1,2,20,13.0,7,3,0
59828,SCROP59829,188,0,1,2,20,16.0,2,1,0
59829,SCROP59830,188,0,1,2,30,20.0,2,2,0
59830,SCROP59831,188,0,1,2,30,20.0,3,1,0
59831,SCROP59832,209,0,1,2,10,10.0,4,3,0
59832,SCROP59833,232,0,1,2,10,17.0,3,2,0
59833,SCROP59834,232,0,1,2,20,23.0,0,1,0
59834,SCROP59835,232,0,1,2,25,15.0,9,2,0
59835,SCROP59836,257,0,1,2,15,9.0,7,1,0
59836,SCROP59837,256,0,1,2,20,,7,1,0
59837,SCROP59838,257,0,1,2,20,19.0,5,2,0
59838,SCROP59839,256,0,1,2,20,23.0,0,2,0
59839,SCROP59840,257,0,1,2,20,24.0,1,1,0
59840,SCROP59841,256,0,1,2,20,25.0,1,1,0
59841,SCROP59842,256,0,1,2,70,16.0,2,1,0
59842,SCROP59843,283,0,1,2,15,18.0,5,2,0
59843,SCROP59844,283,0,1,2,20,,2,3,0
59844,SCROP59845,283,0,1,2,50,18.0,8,3,0
59845,SCROP59846,311,0,1,2,30,16.0,10,3,0
59846,SCROP59847,312,0,1,2,40,15.0,12,2,0
59847,SCROP59848,342,0,1,2,30,14.0,11,2,0
59848,SCROP59849,342,0,1,2,50,26.0,4,2,0
59849,SCROP59850,375,0,1,2,5,19.0,10,2,0
59850,SCROP59851,375,0,1,2,20,10.0,7,1,0
59851,SCROP59852,375,0,1,2,20,21.0,5,3,0
59852,SCROP59853,375,0,1,2,50,12.0,12,3,0
59853,SCROP59854,375,0,1,2,50,28.0,0,1,0
59854,SCROP59855,375,0,1,2,80,20.0,5,3,0
59855,SCROP59856,375,0,1,2,80,24.0,2,1,0
59856,SCROP59857,410,0,1,2,5,22.0,3,1,0
59857,SCROP59858,410,0,1,2,15,23.0,5,2,0
59858,SCROP59859,410,0,1,2,15,24.0,0,2,0
59859,SCROP59860,410,0,1,2,20,18.0,11,3,0
59860,SCROP59861,410,0,1,2,20,22.0,2,1,0
59861,SCROP59862,410,0,1,2,25,14.0,14,3,0
59862,SCROP59863,410,0,1,2,30,19.0,11,2,0
59863,SCROP59864,410,0,1,2,30,20.0,15,1,0
59864,SCROP59865,411,0,1,2,35,25.0,1,1,0
59865,SCROP59866,410,0,1,2,40,,4,3,0
59866,SCROP59867,411,0,1,2,40,29.0,3,3,0
59867,SCROP59868,411,0,1,2,50,12.0,15,2,0
59868,SCROP59869,410,0,1,2,50,,13,1,0
59869,SCROP59870,411,0,1,2,60,11.0,15,2,0
59870,SCROP59871,410,0,1,2,60,,0,1,0
59871,SCROP59872,410,0,1,2,60,19.0,8,1,0
59872,SCROP59873,448,0,1,2,10,8.0,14,2,0
59873,SCROP59874,448,0,1,2,10,12.0,13,2,0
59874,SCROP59875,448,0,1,2,10,,6,2,0
59875,SCROP59876,448,0,1,2,15,9.0,6,1,0
59876,SCROP59877,448,0,1,2,15,30.0,2,2,0
59877,SCROP59878,448,0,1,2,20,8.0,12,1,0
59878,SCROP59879,448,0,1,2,20,20.0,0,1,0
59879,SCROP59880,448,0,1,2,20,20.0,10,2,0
59880,SCROP59881,448,0,1,2,20,24.0,8,2,0
59881,SCROP59882,448,0,1,2,20,31.0,3,1,0
59882,SCROP59883,448,0,1,2,25,20.0,8,3,0
59883,SCROP59884,448,0,1,2,25,25.0,8,2,0
59884,SCROP59885,448,0,1,2,25,29.0,2,2,0
59885,SCROP59886,448,0,1,2,30,17.0,11,1,0
59886,SCROP59887,448,0,1,2,35,24.0,1,3,0
59887,SCROP59888,448,0,1,2,40,29.0,2,2,0
59888,SCROP59889,448,0,1,2,45,7.0,11,1,0
59889,SCROP59890,448,0,1,2,50,20.0,14,2,0
59890,SCROP59891,448,0,1,2,50,22.0,1,2,0
59891,SCROP59892,448,0,1,2,50,28.0,4,3,0
59892,SCROP59893,448,0,1,2,60,12.0,10,1,0
59893,SCROP59894,448,0,1,2,60,20.0,7,2,0
59894,SCROP59895,448,0,1,2,60,23.0,4,2,0
59895,SCROP59896,488,0,1,2,20,19.0,17,1,0
59896,SCROP59897,489,0,1,2,10,13.0,1,2,0
59897,SCROP59898,489,0,1,2,10,,6,3,0
59898,SCROP59899,488,0,1,2,15,21.0,6,2,0
59899,SCROP59900,488,0,1,2,15,26.0,3,1,0
59900,SCROP59901,488,0,1,2,20,14.0,12,2,0
59901,SCROP59902,488,0,1,2,20,18.0,11,2,0
59902,SCROP59903,488,0,1,2,40,12.0,12,2,0
59903,SCROP59904,488,0,1,2,40,18.0,7,2,0
59904,SCROP59905,489,0,1,2,60,10.0,17,1,0
59905,SCROP59906,488,0,1,2,60,27.0,2,1,0
59906,SCROP59907,489,0,1,2,60,,2,2,0
59907,SCROP59908,531,0,1,2,50,18.0,7,2,0
59908,SCROP59909,531,0,1,2,5,12.0,6,1,0
59909,SCROP59910,531,0,1,2,5,22.0,13,2,0
59910,SCROP59911,531,0,1,2,5,25.0,5,3,0
59911,SCROP59912,531,0,1,2,10,6.0,18,3,0
59912,SCROP59913,531,0,1,2,10,14.0,13,3,0
59913,SCROP59914,531,0,1,2,10,15.0,11,2,0
59914,SCROP59915,531,0,1,2,10,,16,3,0
59915,SCROP59916,531,0,1,2,10,20.0,10,2,0
59916,SCROP59917,531,0,1,2,15,19.0,13,2,0
59917,SCROP59918,531,0,1,2,15,29.0,1,2,0
59918,SCROP59919,531,0,1,2,20,12.0,17,3,0
59919,SCROP59920,531,0,1,2,20,35.0,0,2,0
59920,SCROP59921,531,0,1,2,25,14.0,17,2,0
59921,SCROP59922,531,0,1,2,30,19.0,13,2,0
59922,SCROP59923,531,0,1,2,30,27.0,4,1,0
59923,SCROP59924,531,0,1,2,30,33.0,0,3,0
59924,SCROP59925,531,0,1,2,40,17.0,11,2,0
59925,SCROP59926,531,0,1,2,40,23.0,12,1,0
59926,SCROP59927,531,0,1,2,40,24.0,4,1,0
59927,SCROP59928,531,0,1,2,50,11.0,18,3,0
59928,SCROP59929,531,0,1,2,50,20.0,11,1,0
59929,SCROP59930,531,0,1,2,50,27.0,1,3,0
59930,SCROP59931,531,0,1,2,60,22.0,10,2,0
59931,SCROP59932,531,0,1,2,20,22.0,4,1,1
59932,SCROP59933,577,0,1,2,10,5.0,19,2,0
59933,SCROP59934,577,0,1,2,5,7.0,6,2,0
59934,SCROP59935,577,0,1,2,10,15.0,9,2,0
59935,SCROP59936,577,0,1,2,10,,11,2,0
59936,SCROP59937,577,0,1,2,10,22.0,11,2,0
59937,SCROP59938,577,0,1,2,15,15.0,16,1,0
59938,SCROP59939,577,0,1,2,15,,4,3,0
59939,SCROP59940,577,0,1,2,20,8.0,17,2,0
59940,SCROP59941,577,0,1,2,20,18.0,17,2,0
59941,SCROP59942,577,0,1,2,20,,5,2,0
59942,SCROP59943,577,0,1,2,20,25.0,2,2,0
59943,SCROP59944,577,0,1,2,20,26.0,9,1,0
59944,SCROP59945,577,0,1,2,20,,1,2,0
59945,SCROP59946,577,0,1,2,25,31.0,2,3,0
59946,SCROP59947,577,0,1,2,30,13.0,16,1,0
59947,SCROP59948,577,0,1,2,30,22.0,9,3,0
59948,SCROP59949,577,0,1,2,30,30.0,2,2,0
59949,SCROP59950,577,0,1,2,40,17.0,18,2,0
59950,SCROP59951,577,0,1,2,40,32.0,0,3,0
59951,SCROP59952,577,0,1,2,60,21.0,8,2,0
59952,SCROP59953,625,0,1,2,5,10.0,15,2,0
59953,SCROP59954,625,0,1,2,10,10.0,12,3,0
59954,SCROP59955,625,0,1,2,10,15.0,14,2,0
59955,SCROP59956,626,0,1,2,10,17.0,20,2,0
59956,SCROP59957,625,0,1,2,15,12.0,16,2,0
